VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w
7503, 2218,  0.29006, -0.19855, -0.04303, -0.20776, -0.60965, -0.76481, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7504, 2219,  0.29069, -0.19592, -0.04312, -0.19253, -0.64079, -0.74302, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7505, 2217,  0.32546, -0.20746, -0.04165, -0.16586, -0.64266, -0.74785, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7506, 2218,  0.29006, -0.19855, -0.04303, -0.20776, -0.60965, -0.76481, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7507, 2220,  0.24662, -0.18241, -0.04288, -0.33612, -0.925, -0.17227, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7508, 2219,  0.29069, -0.19592, -0.04312, -0.19253, -0.64079, -0.74302, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7509, 2221,  0.63567, -0.16346, -0.00308,  0.67718,  0.5328,  0.5075,  1.00,  1.00,  0.50196,  0.50196,  1.00
7510, 2222,  0.61247, -0.18619, -0.01802,  0.42721, -0.8068,  0.40714,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7511, 2223,  0.61751, -0.18046, -0.02604,  0.76343, -0.10995, -0.63646, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7512, 2224,  0.60049, -0.19449, -0.02507,  0.35397, -0.86202,  0.3593,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7513, 2223,  0.61751, -0.18046, -0.02604,  0.76343, -0.10995, -0.63646, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7514, 2222,  0.61247, -0.18619, -0.01802,  0.42721, -0.8068,  0.40714,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7515, 2224,  0.60049, -0.19449, -0.02507,  0.35397, -0.86202,  0.3593,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7516, 2225,  0.60614, -0.18798, -0.03579,  0.70126, -0.27999, -0.65417, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7517, 2223,  0.61751, -0.18046, -0.02604,  0.76343, -0.10995, -0.63646, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7518, 2226,  0.58342, -0.2033, -0.03353,  0.28134, -0.89025,  0.34946,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7519, 2225,  0.60614, -0.18798, -0.03579,  0.70126, -0.27999, -0.65417, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7520, 2224,  0.60049, -0.19449, -0.02507,  0.35397, -0.86202,  0.3593,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7521, 2226,  0.58342, -0.2033, -0.03353,  0.28134, -0.89025,  0.34946,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7522, 2227,  0.59047, -0.19494, -0.04608,  0.63872, -0.39827, -0.65471, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7523, 2225,  0.60614, -0.18798, -0.03579,  0.70126, -0.27999, -0.65417, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7524, 2226,  0.58342, -0.2033, -0.03353,  0.28134, -0.89025,  0.34946,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7525, 2228,  0.57184, -0.20473, -0.05663,  0.47572, -0.81339, -0.31411,  1.00,  1.00,  0.50196,  0.50196,  0.10196
7526, 2227,  0.59047, -0.19494, -0.04608,  0.63872, -0.39827, -0.65471, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7527, 2226,  0.58342, -0.2033, -0.03353,  0.28134, -0.89025,  0.34946,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7528, 2229,  0.56514, -0.20965, -0.04159,  0.20409, -0.91414,  0.33381,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7529, 2228,  0.57184, -0.20473, -0.05663,  0.47572, -0.81339, -0.31411,  1.00,  1.00,  0.50196,  0.50196,  0.10196
7530, 2230,  0.55836, -0.20716, -0.06344,  0.33964, -0.84748, -0.38313, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7531, 2231,  0.57184, -0.20473, -0.05663,  0.47572, -0.81339, -0.31411, -1.00,  1.00,  0.50196,  0.50196,  0.10196
7532, 2229,  0.56514, -0.20965, -0.04159,  0.20409, -0.91414,  0.33381,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7533, 2230,  0.55836, -0.20716, -0.06344,  0.33964, -0.84748, -0.38313, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7534, 2229,  0.56514, -0.20965, -0.04159,  0.20409, -0.91414,  0.33381,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7535, 2232,  0.55085, -0.21298, -0.04633,  0.12085, -0.93378,  0.31198,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7536, 2233,  0.5444, -0.20875, -0.06922,  0.27885, -0.8488, -0.42185, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7537, 2230,  0.55836, -0.20716, -0.06344,  0.33964, -0.84748, -0.38313, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7538, 2232,  0.55085, -0.21298, -0.04633,  0.12085, -0.93378,  0.31198,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7539, 2233,  0.5444, -0.20875, -0.06922,  0.27885, -0.8488, -0.42185, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7540, 2232,  0.55085, -0.21298, -0.04633,  0.12085, -0.93378,  0.31198,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7541, 2234,  0.53637, -0.21583, -0.05094,  0.09721, -0.94833,  0.26542,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7542, 2235,  0.52112, -0.21928, -0.05551,  0.07332, -0.9617,  0.2159,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7543, 2233,  0.5444, -0.20875, -0.06922,  0.27885, -0.8488, -0.42185, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7544, 2234,  0.53637, -0.21583, -0.05094,  0.09721, -0.94833,  0.26542,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7545, 2235,  0.52112, -0.21928, -0.05551,  0.07332, -0.9617,  0.2159,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7546, 2236,  0.52918, -0.21033, -0.07481,  0.22531, -0.8486, -0.4518, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7547, 2233,  0.5444, -0.20875, -0.06922,  0.27885, -0.8488, -0.42185, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7548, 2237,  0.4959, -0.22371, -0.06345,  0.02027, -0.98246,  0.11313,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7549, 2236,  0.52918, -0.21033, -0.07481,  0.22531, -0.8486, -0.4518, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7550, 2235,  0.52112, -0.21928, -0.05551,  0.07332, -0.9617,  0.2159,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7551, 2237,  0.4959, -0.22371, -0.06345,  0.02027, -0.98246,  0.11313,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7552, 2238,  0.50716, -0.20512, -0.09491,  0.23863, -0.3914, -0.88394, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7553, 2236,  0.52918, -0.21033, -0.07481,  0.22531, -0.8486, -0.4518, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7554, 2234,  0.53637, -0.21583, -0.05094,  0.09721, -0.94833,  0.26542,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7555, 2232,  0.55085, -0.21298, -0.04633,  0.12085, -0.93378,  0.31198,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7556, 2239,  0.54496, -0.19929, -0.03465, -0.20897,  0.01988,  0.97704,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7557, 2234,  0.53637, -0.21583, -0.05094,  0.09721, -0.94833,  0.26542,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7558, 2239,  0.54496, -0.19929, -0.03465, -0.20897,  0.01988,  0.97704,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7559, 2240,  0.5296, -0.20111, -0.03785, -0.16748, -0.01932,  0.98513,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7560, 2241,  0.51285, -0.20371, -0.04041, -0.15699, -0.08528,  0.98359,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7561, 2234,  0.53637, -0.21583, -0.05094,  0.09721, -0.94833,  0.26542,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7562, 2240,  0.5296, -0.20111, -0.03785, -0.16748, -0.01932,  0.98513,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7563, 2241,  0.51285, -0.20371, -0.04041, -0.15699, -0.08528,  0.98359,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7564, 2235,  0.52112, -0.21928, -0.05551,  0.07332, -0.9617,  0.2159,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7565, 2234,  0.53637, -0.21583, -0.05094,  0.09721, -0.94833,  0.26542,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7566, 2235,  0.52112, -0.21928, -0.05551,  0.07332, -0.9617,  0.2159,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7567, 2241,  0.51285, -0.20371, -0.04041, -0.15699, -0.08528,  0.98359,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7568, 2242,  0.48649, -0.20792, -0.04569, -0.15396, -0.16187,  0.97448,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7569, 2235,  0.52112, -0.21928, -0.05551,  0.07332, -0.9617,  0.2159,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7570, 2242,  0.48649, -0.20792, -0.04569, -0.15396, -0.16187,  0.97448,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7571, 2237,  0.4959, -0.22371, -0.06345,  0.02027, -0.98246,  0.11313,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7572, 2232,  0.55085, -0.21298, -0.04633,  0.12085, -0.93378,  0.31198,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7573, 2243,  0.55994, -0.19706, -0.03155, -0.27154,  0.05038,  0.96037,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7574, 2239,  0.54496, -0.19929, -0.03465, -0.20897,  0.01988,  0.97704,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7575, 2232,  0.55085, -0.21298, -0.04633,  0.12085, -0.93378,  0.31198,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7576, 2244,  0.56514, -0.20965, -0.04159,  0.20409, -0.91414,  0.33381, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7577, 2243,  0.55994, -0.19706, -0.03155, -0.27154,  0.05038,  0.96037,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7578, 2245,  0.58342, -0.2033, -0.03353,  0.28134, -0.89025,  0.34946, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7579, 2243,  0.55994, -0.19706, -0.03155, -0.27154,  0.05038,  0.96037,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7580, 2244,  0.56514, -0.20965, -0.04159,  0.20409, -0.91414,  0.33381, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7581, 2245,  0.58342, -0.2033, -0.03353,  0.28134, -0.89025,  0.34946, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7582, 2246,  0.58062, -0.19266, -0.02528, -0.33546,  0.04881,  0.9403,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7583, 2243,  0.55994, -0.19706, -0.03155, -0.27154,  0.05038,  0.96037,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7584, 2246,  0.58062, -0.19266, -0.02528, -0.33546,  0.04881,  0.9403,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7585, 2245,  0.58342, -0.2033, -0.03353,  0.28134, -0.89025,  0.34946, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7586, 2247,  0.60049, -0.19449, -0.02507,  0.35397, -0.86202,  0.3593, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7587, 2246,  0.58062, -0.19266, -0.02528, -0.33546,  0.04881,  0.9403,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7588, 2247,  0.60049, -0.19449, -0.02507,  0.35397, -0.86202,  0.3593, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7589, 2248,  0.59818, -0.18696, -0.01893, -0.37999,  0.03195,  0.92422,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7590, 2247,  0.60049, -0.19449, -0.02507,  0.35397, -0.86202,  0.3593, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7591, 2249,  0.61136, -0.18045, -0.01349, -0.40132,  0.03508,  0.91526,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7592, 2248,  0.59818, -0.18696, -0.01893, -0.37999,  0.03195,  0.92422,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7593, 2247,  0.60049, -0.19449, -0.02507,  0.35397, -0.86202,  0.3593, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7594, 2250,  0.61247, -0.18619, -0.01802,  0.42721, -0.8068,  0.40714, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7595, 2249,  0.61136, -0.18045, -0.01349, -0.40132,  0.03508,  0.91526,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7596, 2251,  0.63567, -0.16346, -0.00308,  0.67718,  0.5328,  0.5075, -1.00,  1.00,  0.50196,  0.50196,  1.00
7597, 2249,  0.61136, -0.18045, -0.01349, -0.40132,  0.03508,  0.91526,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7598, 2250,  0.61247, -0.18619, -0.01802,  0.42721, -0.8068,  0.40714, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7599, 2237,  0.4959, -0.22371, -0.06345,  0.02027, -0.98246,  0.11313,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7600, 2242,  0.48649, -0.20792, -0.04569, -0.15396, -0.16187,  0.97448,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7601, 2252,  0.45974, -0.21104, -0.05033, -0.14144, -0.22833,  0.96285,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7602, 2237,  0.4959, -0.22371, -0.06345,  0.02027, -0.98246,  0.11313,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7603, 2252,  0.45974, -0.21104, -0.05033, -0.14144, -0.22833,  0.96285,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7604, 2253,  0.47021, -0.22723, -0.06961, -0.02082, -0.98969,  0.08894,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7605, 2254,  0.48072, -0.20899, -0.10246,  0.18584, -0.41446, -0.88787, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7606, 2237,  0.4959, -0.22371, -0.06345,  0.02027, -0.98246,  0.11313,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7607, 2253,  0.47021, -0.22723, -0.06961, -0.02082, -0.98969,  0.08894,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7608, 2254,  0.48072, -0.20899, -0.10246,  0.18584, -0.41446, -0.88787, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7609, 2238,  0.50716, -0.20512, -0.09491,  0.23863, -0.3914, -0.88394, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7610, 2237,  0.4959, -0.22371, -0.06345,  0.02027, -0.98246,  0.11313,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7611, 2252,  0.45974, -0.21104, -0.05033, -0.14144, -0.22833,  0.96285,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7612, 2255,  0.44045, -0.22799, -0.07576, -0.06105, -0.99504,  0.05531,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7613, 2253,  0.47021, -0.22723, -0.06961, -0.02082, -0.98969,  0.08894,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7614, 2255,  0.44045, -0.22799, -0.07576, -0.06105, -0.99504,  0.05531,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7615, 2254,  0.48072, -0.20899, -0.10246,  0.18584, -0.41446, -0.88787, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7616, 2253,  0.47021, -0.22723, -0.06961, -0.02082, -0.98969,  0.08894,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7617, 2252,  0.45974, -0.21104, -0.05033, -0.14144, -0.22833,  0.96285,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7618, 2162,  0.43003, -0.2135, -0.05469, -0.13682, -0.25581,  0.95636,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7619, 2255,  0.44045, -0.22799, -0.07576, -0.06105, -0.99504,  0.05531,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7620, 2160,  0.40746, -0.22513, -0.07975, -0.13817, -0.99018,  0.0113,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7621, 2255,  0.44045, -0.22799, -0.07576, -0.06105, -0.99504,  0.05531,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7622, 2162,  0.43003, -0.2135, -0.05469, -0.13682, -0.25581,  0.95636,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7623, 2256,  0.4137, -0.20987, -0.11381, -0.00563, -0.4338, -0.90, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7624, 2255,  0.44045, -0.22799, -0.07576, -0.06105, -0.99504,  0.05531,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7625, 2160,  0.40746, -0.22513, -0.07975, -0.13817, -0.99018,  0.0113,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7626, 2255,  0.44045, -0.22799, -0.07576, -0.06105, -0.99504,  0.05531,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7627, 2257,  0.44927, -0.21183, -0.1099,  0.11282, -0.42294, -0.89759, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7628, 2254,  0.48072, -0.20899, -0.10246,  0.18584, -0.41446, -0.88787, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7629, 2256,  0.4137, -0.20987, -0.11381, -0.00563, -0.4338, -0.90, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7630, 2257,  0.44927, -0.21183, -0.1099,  0.11282, -0.42294, -0.89759, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7631, 2255,  0.44045, -0.22799, -0.07576, -0.06105, -0.99504,  0.05531,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7632, 2160,  0.40746, -0.22513, -0.07975, -0.13817, -0.99018,  0.0113,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7633, 2258,  0.36996, -0.20248, -0.11472, -0.09678, -0.45696, -0.88356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7634, 2256,  0.4137, -0.20987, -0.11381, -0.00563, -0.4338, -0.90, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7635, 2160,  0.40746, -0.22513, -0.07975, -0.13817, -0.99018,  0.0113,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7636, 2158,  0.36743, -0.2159, -0.08266, -0.23787, -0.97066, -0.02809,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7637, 2258,  0.36996, -0.20248, -0.11472, -0.09678, -0.45696, -0.88356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7638, 2158,  0.36743, -0.2159, -0.08266, -0.23787, -0.97066, -0.02809,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7639, 2154,  0.32721, -0.19124, -0.11383, -0.15403, -0.45718, -0.8756, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7640, 2258,  0.36996, -0.20248, -0.11472, -0.09678, -0.45696, -0.88356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7641, 2257,  0.44927, -0.21183, -0.1099,  0.11282, -0.42294, -0.89759, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7642, 2256,  0.4137, -0.20987, -0.11381, -0.00563, -0.4338, -0.90, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7643, 2259,  0.41275, -0.2027, -0.11164,  0.16147, -0.38975, -0.90565, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7644, 2258,  0.36996, -0.20248, -0.11472, -0.09678, -0.45696, -0.88356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7645, 2259,  0.41275, -0.2027, -0.11164,  0.16147, -0.38975, -0.90565, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7646, 2256,  0.4137, -0.20987, -0.11381, -0.00563, -0.4338, -0.90, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7647, 2257,  0.44927, -0.21183, -0.1099,  0.11282, -0.42294, -0.89759, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7648, 2259,  0.41275, -0.2027, -0.11164,  0.16147, -0.38975, -0.90565, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7649, 2260,  0.44746, -0.20311, -0.10785,  0.11224,  0.82082, -0.55901, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7650, 2254,  0.48072, -0.20899, -0.10246,  0.18584, -0.41446, -0.88787, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7651, 2257,  0.44927, -0.21183, -0.1099,  0.11282, -0.42294, -0.89759, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7652, 2260,  0.44746, -0.20311, -0.10785,  0.11224,  0.82082, -0.55901, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7653, 2258,  0.36996, -0.20248, -0.11472, -0.09678, -0.45696, -0.88356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7654, 2261,  0.369, -0.19609, -0.11385, -0.05464, -0.40619, -0.91153, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7655, 2259,  0.41275, -0.2027, -0.11164,  0.16147, -0.38975, -0.90565, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7656, 2154,  0.32721, -0.19124, -0.11383, -0.15403, -0.45718, -0.8756, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7657, 2261,  0.369, -0.19609, -0.11385, -0.05464, -0.40619, -0.91153, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7658, 2258,  0.36996, -0.20248, -0.11472, -0.09678, -0.45696, -0.88356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7659, 2154,  0.32721, -0.19124, -0.11383, -0.15403, -0.45718, -0.8756, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7660, 2262,  0.32538, -0.18763, -0.11292, -0.08634, -0.35512, -0.93053, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7661, 2261,  0.369, -0.19609, -0.11385, -0.05464, -0.40619, -0.91153, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7662, 2263,  0.28448, -0.17827, -0.11176, -0.27644, -0.83505, -0.47443, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7663, 2262,  0.32538, -0.18763, -0.11292, -0.08634, -0.35512, -0.93053, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7664, 2154,  0.32721, -0.19124, -0.11383, -0.15403, -0.45718, -0.8756, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7665, 2254,  0.48072, -0.20899, -0.10246,  0.18584, -0.41446, -0.88787, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7666, 2260,  0.44746, -0.20311, -0.10785,  0.11224,  0.82082, -0.55901, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7667, 2264,  0.47907, -0.19994, -0.10078,  0.12172,  0.83513, -0.53013, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7668, 2264,  0.47907, -0.19994, -0.10078,  0.12172,  0.83513, -0.53013, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7669, 2238,  0.50716, -0.20512, -0.09491,  0.23863, -0.3914, -0.88394, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7670, 2254,  0.48072, -0.20899, -0.10246,  0.18584, -0.41446, -0.88787, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7671, 2264,  0.47907, -0.19994, -0.10078,  0.12172,  0.83513, -0.53013, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7672, 2265,  0.50549, -0.19614, -0.09278,  0.09111,  0.85831, -0.49187, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7673, 2238,  0.50716, -0.20512, -0.09491,  0.23863, -0.3914, -0.88394, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7674, 2238,  0.50716, -0.20512, -0.09491,  0.23863, -0.3914, -0.88394, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7675, 2265,  0.50549, -0.19614, -0.09278,  0.09111,  0.85831, -0.49187, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7676, 2266,  0.53309, -0.19236, -0.08401,  0.08907,  0.86712, -0.47337, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7677, 2238,  0.50716, -0.20512, -0.09491,  0.23863, -0.3914, -0.88394, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7678, 2266,  0.53309, -0.19236, -0.08401,  0.08907,  0.86712, -0.47337, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7679, 2267,  0.53445, -0.20061, -0.08626,  0.32209, -0.30982, -0.88993,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7680, 2267,  0.53445, -0.20061, -0.08626,  0.32209, -0.30982, -0.88993,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7681, 2266,  0.53309, -0.19236, -0.08401,  0.08907,  0.86712, -0.47337, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7682, 2268,  0.54927, -0.19138, -0.07883,  0.11466,  0.83992, -0.51763, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7683, 2267,  0.53445, -0.20061, -0.08626,  0.32209, -0.30982, -0.88993,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7684, 2268,  0.54927, -0.19138, -0.07883,  0.11466,  0.83992, -0.51763, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7685, 2269,  0.54992, -0.19806, -0.08025,  0.37292, -0.30984, -0.86986,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7686, 2268,  0.54927, -0.19138, -0.07883,  0.11466,  0.83992, -0.51763, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7687, 2270,  0.56418, -0.19614, -0.07414,  0.44149, -0.34063, -0.82522,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7688, 2269,  0.54992, -0.19806, -0.08025,  0.37292, -0.30984, -0.86986,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7689, 2268,  0.54927, -0.19138, -0.07883,  0.11466,  0.83992, -0.51763, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7690, 2271,  0.56401, -0.19061, -0.07345,  0.14017,  0.78074, -0.60175, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7691, 2270,  0.56418, -0.19614, -0.07414,  0.44149, -0.34063, -0.82522,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7692, 2271,  0.56401, -0.19061, -0.07345,  0.14017,  0.78074, -0.60175, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7693, 2272,  0.578, -0.19376, -0.06731,  0.50866, -0.38633, -0.76488,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7694, 2270,  0.56418, -0.19614, -0.07414,  0.44149, -0.34063, -0.82522,  1.00,  1.00,  0.50196,  0.50196,  0.50196
7695, 2271,  0.56401, -0.19061, -0.07345,  0.14017,  0.78074, -0.60175, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7696, 2273,  0.57805, -0.18926, -0.06688,  0.19451,  0.77109, -0.60145, -1.00,  1.00,  0.50196,  0.50196,  0.50196
7697, 2272,  0.578, -0.19376, -0.06731,  0.50866, -0.38633, -0.76488,  1.00,  1.00,  0.50196,  0.50196,  0.50196
