VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w
6417, 1442, -0.02077,  0.09472,  0.00889,  0.0788,  0.60727,  0.79058, -1.00,  1.00,  0.00,  0.00,  0.00
6418, 1443, -0.02241,  0.09845,  0.00624, -0.04477,  0.54757,  0.83556, -1.00,  1.00,  0.00,  0.00,  0.00
6419, 1440, -0.02772,  0.0959,  0.00717, -0.17023,  0.61121,  0.77294, -1.00,  1.00,  0.00,  0.00,  0.00
6420, 1444, -0.02394,  0.10192,  0.00406, -0.14657,  0.46489,  0.87315, -1.00,  1.00,  0.00,  0.00,  0.00
6421, 1439, -0.03136,  0.102,  0.00172, -0.3536,  0.5398,  0.76393, -1.00,  1.00,  0.00,  0.00,  0.00
6422, 1436, -0.02929,  0.09853,  0.00475, -0.24526,  0.55526,  0.79469,  1.00,  1.00,  0.00,  0.00,  0.00
6423, 1436, -0.02929,  0.09853,  0.00475, -0.24526,  0.55526,  0.79469,  1.00,  1.00,  0.00,  0.00,  0.00
6424, 1443, -0.02241,  0.09845,  0.00624, -0.04477,  0.54757,  0.83556, -1.00,  1.00,  0.00,  0.00,  0.00
6425, 1444, -0.02394,  0.10192,  0.00406, -0.14657,  0.46489,  0.87315, -1.00,  1.00,  0.00,  0.00,  0.00
6426, 965, -0.03246,  0.10346, -2.50100E-08, -0.60246,  0.79815, -1.18698E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
6427, 1439, -0.03136,  0.102,  0.00172, -0.3536,  0.5398,  0.76393, -1.00,  1.00,  0.00,  0.00,  0.00
6428, 1445, -0.02601,  0.1063,  0.00163, -0.30118,  0.43483,  0.84865, -1.00,  1.00,  0.00,  0.00,  0.00
6429, 1444, -0.02394,  0.10192,  0.00406, -0.14657,  0.46489,  0.87315, -1.00,  1.00,  0.00,  0.00,  0.00
6430, 1445, -0.02601,  0.1063,  0.00163, -0.30118,  0.43483,  0.84865, -1.00,  1.00,  0.00,  0.00,  0.00
6431, 1439, -0.03136,  0.102,  0.00172, -0.3536,  0.5398,  0.76393, -1.00,  1.00,  0.00,  0.00,  0.00
6432, 965, -0.03246,  0.10346, -2.50100E-08, -0.60246,  0.79815, -1.18698E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
6433, 1445, -0.02601,  0.1063,  0.00163, -0.30118,  0.43483,  0.84865, -1.00,  1.00,  0.00,  0.00,  0.00
6434, 1446, -0.02686,  0.10832, -2.68962E-08, -0.68397,  0.72951, -8.73789E-08,  1.00,  1.00,  0.00,  0.00,  0.50196
6435, 1447, -0.02406,  0.11131, -2.81432E-08, -0.11079,  0.99384, -2.49028E-07,  1.00,  1.00,  0.00,  0.00,  0.50196
6436, 1446, -0.02686,  0.10832, -2.68962E-08, -0.68397,  0.72951, -8.73789E-08,  1.00,  1.00,  0.00,  0.00,  0.50196
6437, 1445, -0.02601,  0.1063,  0.00163, -0.30118,  0.43483,  0.84865, -1.00,  1.00,  0.00,  0.00,  0.00
6438, 965, -0.03246,  0.10346, -2.50100E-08, -0.60246,  0.79815, -1.18698E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
6439, 1446, -0.02686,  0.10832, -2.68962E-08, -0.68397,  0.72951, -8.73789E-08,  1.00,  1.00,  0.00,  0.00,  0.50196
6440, 982, -0.02601,  0.1063, -0.00163, -0.30119,  0.43483, -0.84865,  1.00,  1.00,  0.00,  0.00,  0.00
6441, 1447, -0.02406,  0.11131, -2.81432E-08, -0.11079,  0.99384, -2.49028E-07,  1.00,  1.00,  0.00,  0.00,  0.50196
6442, 982, -0.02601,  0.1063, -0.00163, -0.30119,  0.43483, -0.84865,  1.00,  1.00,  0.00,  0.00,  0.00
6443, 1446, -0.02686,  0.10832, -2.68962E-08, -0.68397,  0.72951, -8.73789E-08,  1.00,  1.00,  0.00,  0.00,  0.50196
6444, 1448, -0.02323,  0.10871, -0.00131, -0.02674,  0.42448, -0.90504,  1.00,  1.00,  0.00,  0.00,  0.00
6445, 982, -0.02601,  0.1063, -0.00163, -0.30119,  0.43483, -0.84865,  1.00,  1.00,  0.00,  0.00,  0.00
6446, 1447, -0.02406,  0.11131, -2.81432E-08, -0.11079,  0.99384, -2.49028E-07,  1.00,  1.00,  0.00,  0.00,  0.50196
6447, 982, -0.02601,  0.1063, -0.00163, -0.30119,  0.43483, -0.84865,  1.00,  1.00,  0.00,  0.00,  0.00
6448, 1448, -0.02323,  0.10871, -0.00131, -0.02674,  0.42448, -0.90504,  1.00,  1.00,  0.00,  0.00,  0.00
6449, 1007, -0.02097,  0.1038, -0.00339,  0.14575,  0.46365, -0.87395, -1.00,  1.00,  0.00,  0.00,  0.00
6450, 1448, -0.02323,  0.10871, -0.00131, -0.02674,  0.42448, -0.90504,  1.00,  1.00,  0.00,  0.00,  0.00
6451, 1449, -0.02212,  0.10952, -0.00073,  0.43722,  0.56263, -0.70163,  1.00,  1.00,  0.00,  0.00,  0.00
6452, 1007, -0.02097,  0.1038, -0.00339,  0.14575,  0.46365, -0.87395, -1.00,  1.00,  0.00,  0.00,  0.00
6453, 1449, -0.02212,  0.10952, -0.00073,  0.43722,  0.56263, -0.70163,  1.00,  1.00,  0.00,  0.00,  0.00
6454, 1448, -0.02323,  0.10871, -0.00131, -0.02674,  0.42448, -0.90504,  1.00,  1.00,  0.00,  0.00,  0.00
6455, 1447, -0.02406,  0.11131, -2.81432E-08, -0.11079,  0.99384, -2.49028E-07,  1.00,  1.00,  0.00,  0.00,  0.50196
6456, 1007, -0.02097,  0.1038, -0.00339,  0.14575,  0.46365, -0.87395, -1.00,  1.00,  0.00,  0.00,  0.00
6457, 1449, -0.02212,  0.10952, -0.00073,  0.43722,  0.56263, -0.70163,  1.00,  1.00,  0.00,  0.00,  0.00
6458, 1450, -0.01962,  0.10431, -0.00247,  0.45441,  0.50252, -0.73552, -1.00,  1.00,  0.00,  0.00,  0.00
6459, 1007, -0.02097,  0.1038, -0.00339,  0.14575,  0.46365, -0.87395, -1.00,  1.00,  0.00,  0.00,  0.00
6460, 1450, -0.01962,  0.10431, -0.00247,  0.45441,  0.50252, -0.73552, -1.00,  1.00,  0.00,  0.00,  0.00
6461, 1006, -0.01933,  0.09982, -0.00529,  0.25063,  0.52624, -0.81256, -1.00,  1.00,  0.00,  0.50196,  0.00
6462, 1006, -0.01933,  0.09982, -0.00529,  0.25063,  0.52624, -0.81256, -1.00,  1.00,  0.00,  0.50196,  0.00
6463, 1450, -0.01962,  0.10431, -0.00247,  0.45441,  0.50252, -0.73552, -1.00,  1.00,  0.00,  0.00,  0.00
6464, 1451, -0.01761,  0.10041, -0.00397,  0.59915,  0.50721, -0.61948, -1.00,  1.00,  0.00,  0.50196,  0.00
6465, 1006, -0.01933,  0.09982, -0.00529,  0.25063,  0.52624, -0.81256, -1.00,  1.00,  0.00,  0.50196,  0.00
6466, 1451, -0.01761,  0.10041, -0.00397,  0.59915,  0.50721, -0.61948, -1.00,  1.00,  0.00,  0.50196,  0.00
6467, 1005, -0.01792,  0.0959, -0.00739,  0.40767,  0.54952, -0.72927,  1.00,  1.00,  0.00,  0.50196,  0.00
6468, 1450, -0.01962,  0.10431, -0.00247,  0.45441,  0.50252, -0.73552, -1.00,  1.00,  0.00,  0.00,  0.00
6469, 1449, -0.02212,  0.10952, -0.00073,  0.43722,  0.56263, -0.70163,  1.00,  1.00,  0.00,  0.00,  0.00
6470, 1452, -0.01874,  0.10455, -0.00152,  0.75342,  0.52109, -0.40103,  1.00,  1.00,  0.00,  0.00,  0.20
6471, 1450, -0.01962,  0.10431, -0.00247,  0.45441,  0.50252, -0.73552, -1.00,  1.00,  0.00,  0.00,  0.00
6472, 1452, -0.01874,  0.10455, -0.00152,  0.75342,  0.52109, -0.40103,  1.00,  1.00,  0.00,  0.00,  0.20
6473, 1451, -0.01761,  0.10041, -0.00397,  0.59915,  0.50721, -0.61948, -1.00,  1.00,  0.00,  0.50196,  0.00
6474, 1444, -0.02394,  0.10192,  0.00406, -0.14657,  0.46489,  0.87315, -1.00,  1.00,  0.00,  0.00,  0.00
6475, 1443, -0.02241,  0.09845,  0.00624, -0.04477,  0.54757,  0.83556, -1.00,  1.00,  0.00,  0.00,  0.00
6476, 1453, -0.01933,  0.09982,  0.00529,  0.25063,  0.52624,  0.81256,  1.00,  1.00,  0.00,  0.50196,  0.00
6477, 1445, -0.02601,  0.1063,  0.00163, -0.30118,  0.43483,  0.84865, -1.00,  1.00,  0.00,  0.00,  0.00
6478, 1444, -0.02394,  0.10192,  0.00406, -0.14657,  0.46489,  0.87315, -1.00,  1.00,  0.00,  0.00,  0.00
6479, 1454, -0.02097,  0.1038,  0.00339,  0.14575,  0.46365,  0.87395,  1.00,  1.00,  0.00,  0.00,  0.00
6480, 1444, -0.02394,  0.10192,  0.00406, -0.14657,  0.46489,  0.87315, -1.00,  1.00,  0.00,  0.00,  0.00
6481, 1453, -0.01933,  0.09982,  0.00529,  0.25063,  0.52624,  0.81256,  1.00,  1.00,  0.00,  0.50196,  0.00
6482, 1454, -0.02097,  0.1038,  0.00339,  0.14575,  0.46365,  0.87395,  1.00,  1.00,  0.00,  0.00,  0.00
6483, 1455, -0.02323,  0.10871,  0.00131, -0.02674,  0.42449,  0.90504, -1.00,  1.00,  0.00,  0.00,  0.00
6484, 1447, -0.02406,  0.11131, -2.81432E-08, -0.11079,  0.99384, -2.49028E-07,  1.00,  1.00,  0.00,  0.00,  0.50196
6485, 1445, -0.02601,  0.1063,  0.00163, -0.30118,  0.43483,  0.84865, -1.00,  1.00,  0.00,  0.00,  0.00
6486, 1445, -0.02601,  0.1063,  0.00163, -0.30118,  0.43483,  0.84865, -1.00,  1.00,  0.00,  0.00,  0.00
6487, 1454, -0.02097,  0.1038,  0.00339,  0.14575,  0.46365,  0.87395,  1.00,  1.00,  0.00,  0.00,  0.00
6488, 1455, -0.02323,  0.10871,  0.00131, -0.02674,  0.42449,  0.90504, -1.00,  1.00,  0.00,  0.00,  0.00
6489, 1447, -0.02406,  0.11131, -2.81432E-08, -0.11079,  0.99384, -2.49028E-07,  1.00,  1.00,  0.00,  0.00,  0.50196
6490, 1455, -0.02323,  0.10871,  0.00131, -0.02674,  0.42449,  0.90504, -1.00,  1.00,  0.00,  0.00,  0.00
6491, 1456, -0.02212,  0.10952,  0.00073,  0.43722,  0.56264,  0.70163, -1.00,  1.00,  0.00,  0.00,  0.00
6492, 1455, -0.02323,  0.10871,  0.00131, -0.02674,  0.42449,  0.90504, -1.00,  1.00,  0.00,  0.00,  0.00
6493, 1454, -0.02097,  0.1038,  0.00339,  0.14575,  0.46365,  0.87395,  1.00,  1.00,  0.00,  0.00,  0.00
6494, 1456, -0.02212,  0.10952,  0.00073,  0.43722,  0.56264,  0.70163, -1.00,  1.00,  0.00,  0.00,  0.00
6495, 1457, -0.02292,  0.11069, -2.81562E-08,  0.59495,  0.80376, -3.09781E-07, -1.00,  1.00,  0.00,  0.00,  0.50196
6496, 1449, -0.02212,  0.10952, -0.00073,  0.43722,  0.56263, -0.70163,  1.00,  1.00,  0.00,  0.00,  0.00
6497, 1447, -0.02406,  0.11131, -2.81432E-08, -0.11079,  0.99384, -2.49028E-07,  1.00,  1.00,  0.00,  0.00,  0.50196
6498, 1457, -0.02292,  0.11069, -2.81562E-08,  0.59495,  0.80376, -3.09781E-07, -1.00,  1.00,  0.00,  0.00,  0.50196
6499, 1447, -0.02406,  0.11131, -2.81432E-08, -0.11079,  0.99384, -2.49028E-07,  1.00,  1.00,  0.00,  0.00,  0.50196
6500, 1456, -0.02212,  0.10952,  0.00073,  0.43722,  0.56264,  0.70163, -1.00,  1.00,  0.00,  0.00,  0.00
6501, 1449, -0.02212,  0.10952, -0.00073,  0.43722,  0.56263, -0.70163,  1.00,  1.00,  0.00,  0.00,  0.00
6502, 1457, -0.02292,  0.11069, -2.81562E-08,  0.59495,  0.80376, -3.09781E-07, -1.00,  1.00,  0.00,  0.00,  0.50196
6503, 1458, -0.02187,  0.10971, -2.80611E-08,  0.77785,  0.62845, -2.91716E-07, -1.00,  1.00,  0.00,  0.00,  0.50196
6504, 1452, -0.01874,  0.10455, -0.00152,  0.75342,  0.52109, -0.40103,  1.00,  1.00,  0.00,  0.00,  0.20
6505, 1449, -0.02212,  0.10952, -0.00073,  0.43722,  0.56263, -0.70163,  1.00,  1.00,  0.00,  0.00,  0.00
6506, 1458, -0.02187,  0.10971, -2.80611E-08,  0.77785,  0.62845, -2.91716E-07, -1.00,  1.00,  0.00,  0.00,  0.50196
6507, 1456, -0.02212,  0.10952,  0.00073,  0.43722,  0.56264,  0.70163, -1.00,  1.00,  0.00,  0.00,  0.00
6508, 1458, -0.02187,  0.10971, -2.80611E-08,  0.77785,  0.62845, -2.91716E-07, -1.00,  1.00,  0.00,  0.00,  0.50196
6509, 1457, -0.02292,  0.11069, -2.81562E-08,  0.59495,  0.80376, -3.09781E-07, -1.00,  1.00,  0.00,  0.00,  0.50196
6510, 1454, -0.02097,  0.1038,  0.00339,  0.14575,  0.46365,  0.87395,  1.00,  1.00,  0.00,  0.00,  0.00
6511, 1459, -0.01962,  0.10431,  0.00247,  0.45441,  0.50252,  0.73552,  1.00,  1.00,  0.00,  0.00,  0.00
6512, 1456, -0.02212,  0.10952,  0.00073,  0.43722,  0.56264,  0.70163, -1.00,  1.00,  0.00,  0.00,  0.00
6513, 1454, -0.02097,  0.1038,  0.00339,  0.14575,  0.46365,  0.87395,  1.00,  1.00,  0.00,  0.00,  0.00
6514, 1453, -0.01933,  0.09982,  0.00529,  0.25063,  0.52624,  0.81256,  1.00,  1.00,  0.00,  0.50196,  0.00
6515, 1459, -0.01962,  0.10431,  0.00247,  0.45441,  0.50252,  0.73552,  1.00,  1.00,  0.00,  0.00,  0.00
6516, 1443, -0.02241,  0.09845,  0.00624, -0.04477,  0.54757,  0.83556, -1.00,  1.00,  0.00,  0.00,  0.00
6517, 1460, -0.01792,  0.0959,  0.00739,  0.40768,  0.54951,  0.72927, -1.00,  1.00,  0.00,  0.50196,  0.00
6518, 1453, -0.01933,  0.09982,  0.00529,  0.25063,  0.52624,  0.81256,  1.00,  1.00,  0.00,  0.50196,  0.00
6519, 1443, -0.02241,  0.09845,  0.00624, -0.04477,  0.54757,  0.83556, -1.00,  1.00,  0.00,  0.00,  0.00
6520, 1442, -0.02077,  0.09472,  0.00889,  0.0788,  0.60727,  0.79058, -1.00,  1.00,  0.00,  0.00,  0.00
6521, 1460, -0.01792,  0.0959,  0.00739,  0.40768,  0.54951,  0.72927, -1.00,  1.00,  0.00,  0.50196,  0.00
6522, 1458, -0.02187,  0.10971, -2.80611E-08,  0.77785,  0.62845, -2.91716E-07, -1.00,  1.00,  0.00,  0.00,  0.50196
6523, 1456, -0.02212,  0.10952,  0.00073,  0.43722,  0.56264,  0.70163, -1.00,  1.00,  0.00,  0.00,  0.00
6524, 1461, -0.01874,  0.10455,  0.00152,  0.75342,  0.52109,  0.40103, -1.00,  1.00,  0.00,  0.00,  0.20
6525, 1459, -0.01962,  0.10431,  0.00247,  0.45441,  0.50252,  0.73552,  1.00,  1.00,  0.00,  0.00,  0.00
6526, 1461, -0.01874,  0.10455,  0.00152,  0.75342,  0.52109,  0.40103, -1.00,  1.00,  0.00,  0.00,  0.20
6527, 1456, -0.02212,  0.10952,  0.00073,  0.43722,  0.56264,  0.70163, -1.00,  1.00,  0.00,  0.00,  0.00
6528, 1453, -0.01933,  0.09982,  0.00529,  0.25063,  0.52624,  0.81256,  1.00,  1.00,  0.00,  0.50196,  0.00
6529, 1462, -0.01761,  0.10041,  0.00397,  0.59915,  0.50721,  0.61948,  1.00,  1.00,  0.00,  0.50196,  0.00
6530, 1459, -0.01962,  0.10431,  0.00247,  0.45441,  0.50252,  0.73552,  1.00,  1.00,  0.00,  0.00,  0.00
6531, 1453, -0.01933,  0.09982,  0.00529,  0.25063,  0.52624,  0.81256,  1.00,  1.00,  0.00,  0.50196,  0.00
6532, 1460, -0.01792,  0.0959,  0.00739,  0.40768,  0.54951,  0.72927, -1.00,  1.00,  0.00,  0.50196,  0.00
6533, 1462, -0.01761,  0.10041,  0.00397,  0.59915,  0.50721,  0.61948,  1.00,  1.00,  0.00,  0.50196,  0.00
6534, 1459, -0.01962,  0.10431,  0.00247,  0.45441,  0.50252,  0.73552,  1.00,  1.00,  0.00,  0.00,  0.00
6535, 1462, -0.01761,  0.10041,  0.00397,  0.59915,  0.50721,  0.61948,  1.00,  1.00,  0.00,  0.50196,  0.00
6536, 1461, -0.01874,  0.10455,  0.00152,  0.75342,  0.52109,  0.40103, -1.00,  1.00,  0.00,  0.00,  0.20
6537, 1463, -0.01854,  0.10454, -2.71997E-08,  0.87858,  0.4776, -2.67202E-07, -1.00,  1.00,  0.00,  0.00,  0.40
6538, 1452, -0.01874,  0.10455, -0.00152,  0.75342,  0.52109, -0.40103,  1.00,  1.00,  0.00,  0.00,  0.20
6539, 1458, -0.02187,  0.10971, -2.80611E-08,  0.77785,  0.62845, -2.91716E-07, -1.00,  1.00,  0.00,  0.00,  0.50196
6540, 1463, -0.01854,  0.10454, -2.71997E-08,  0.87858,  0.4776, -2.67202E-07, -1.00,  1.00,  0.00,  0.00,  0.40
6541, 1458, -0.02187,  0.10971, -2.80611E-08,  0.77785,  0.62845, -2.91716E-07, -1.00,  1.00,  0.00,  0.00,  0.50196
6542, 1461, -0.01874,  0.10455,  0.00152,  0.75342,  0.52109,  0.40103, -1.00,  1.00,  0.00,  0.00,  0.20
6543, 1462, -0.01761,  0.10041,  0.00397,  0.59915,  0.50721,  0.61948,  1.00,  1.00,  0.00,  0.50196,  0.00
6544, 1464, -0.01682,  0.10054,  0.00227,  0.8545,  0.45523,  0.25017, -1.00,  1.00,  0.00,  0.50196,  0.20
6545, 1461, -0.01874,  0.10455,  0.00152,  0.75342,  0.52109,  0.40103, -1.00,  1.00,  0.00,  0.00,  0.20
6546, 1461, -0.01874,  0.10455,  0.00152,  0.75342,  0.52109,  0.40103, -1.00,  1.00,  0.00,  0.00,  0.20
6547, 1464, -0.01682,  0.10054,  0.00227,  0.8545,  0.45523,  0.25017, -1.00,  1.00,  0.00,  0.50196,  0.20
6548, 1463, -0.01854,  0.10454, -2.71997E-08,  0.87858,  0.4776, -2.67202E-07, -1.00,  1.00,  0.00,  0.00,  0.40
6549, 1452, -0.01874,  0.10455, -0.00152,  0.75342,  0.52109, -0.40103,  1.00,  1.00,  0.00,  0.00,  0.20
6550, 1463, -0.01854,  0.10454, -2.71997E-08,  0.87858,  0.4776, -2.67202E-07, -1.00,  1.00,  0.00,  0.00,  0.40
6551, 1465, -0.01682,  0.10054, -0.00227,  0.8545,  0.45523, -0.25017,  1.00,  1.00,  0.00,  0.50196,  0.20
6552, 1452, -0.01874,  0.10455, -0.00152,  0.75342,  0.52109, -0.40103,  1.00,  1.00,  0.00,  0.00,  0.20
6553, 1465, -0.01682,  0.10054, -0.00227,  0.8545,  0.45523, -0.25017,  1.00,  1.00,  0.00,  0.50196,  0.20
6554, 1451, -0.01761,  0.10041, -0.00397,  0.59915,  0.50721, -0.61948, -1.00,  1.00,  0.00,  0.50196,  0.00
6555, 1442, -0.02077,  0.09472,  0.00889,  0.0788,  0.60727,  0.79058, -1.00,  1.00,  0.00,  0.00,  0.00
6556, 1466, -0.0155,  0.09071,  0.01017,  0.3412,  0.71073,  0.61518,  1.00,  1.00,  0.00,  0.50196,  0.00
6557, 1460, -0.01792,  0.0959,  0.00739,  0.40768,  0.54951,  0.72927, -1.00,  1.00,  0.00,  0.50196,  0.00
6558, 1442, -0.02077,  0.09472,  0.00889,  0.0788,  0.60727,  0.79058, -1.00,  1.00,  0.00,  0.00,  0.00
6559, 1441, -0.01857,  0.09012,  0.0122,  0.15798,  0.69464,  0.7018, -1.00,  1.00,  0.00,  0.00,  0.00
6560, 1466, -0.0155,  0.09071,  0.01017,  0.3412,  0.71073,  0.61518,  1.00,  1.00,  0.00,  0.50196,  0.00
6561, 1460, -0.01792,  0.0959,  0.00739,  0.40768,  0.54951,  0.72927, -1.00,  1.00,  0.00,  0.50196,  0.00
6562, 1467, -0.01596,  0.09659,  0.00521,  0.73816,  0.47656,  0.47751,  1.00,  1.00,  0.00,  0.50196,  0.00
6563, 1462, -0.01761,  0.10041,  0.00397,  0.59915,  0.50721,  0.61948,  1.00,  1.00,  0.00,  0.50196,  0.00
6564, 1462, -0.01761,  0.10041,  0.00397,  0.59915,  0.50721,  0.61948,  1.00,  1.00,  0.00,  0.50196,  0.00
6565, 1467, -0.01596,  0.09659,  0.00521,  0.73816,  0.47656,  0.47751,  1.00,  1.00,  0.00,  0.50196,  0.00
6566, 1464, -0.01682,  0.10054,  0.00227,  0.8545,  0.45523,  0.25017, -1.00,  1.00,  0.00,  0.50196,  0.20
6567, 1460, -0.01792,  0.0959,  0.00739,  0.40768,  0.54951,  0.72927, -1.00,  1.00,  0.00,  0.50196,  0.00
6568, 1468, -0.01419,  0.09225,  0.00649,  0.59398,  0.67988,  0.43005, -1.00,  1.00,  0.00,  0.50196,  0.00
6569, 1467, -0.01596,  0.09659,  0.00521,  0.73816,  0.47656,  0.47751,  1.00,  1.00,  0.00,  0.50196,  0.00
6570, 1460, -0.01792,  0.0959,  0.00739,  0.40768,  0.54951,  0.72927, -1.00,  1.00,  0.00,  0.50196,  0.00
6571, 1466, -0.0155,  0.09071,  0.01017,  0.3412,  0.71073,  0.61518,  1.00,  1.00,  0.00,  0.50196,  0.00
6572, 1468, -0.01419,  0.09225,  0.00649,  0.59398,  0.67988,  0.43005, -1.00,  1.00,  0.00,  0.50196,  0.00
6573, 1469, -0.01269,  0.08651,  0.01419,  0.29228,  0.74424,  0.60057,  1.00,  1.00,  0.00,  0.00,  0.00
6574, 1466, -0.0155,  0.09071,  0.01017,  0.3412,  0.71073,  0.61518,  1.00,  1.00,  0.00,  0.50196,  0.00
6575, 1441, -0.01857,  0.09012,  0.0122,  0.15798,  0.69464,  0.7018, -1.00,  1.00,  0.00,  0.00,  0.00
6576, 1469, -0.01269,  0.08651,  0.01419,  0.29228,  0.74424,  0.60057,  1.00,  1.00,  0.00,  0.00,  0.00
6577, 1441, -0.01857,  0.09012,  0.0122,  0.15798,  0.69464,  0.7018, -1.00,  1.00,  0.00,  0.00,  0.00
6578, 1438, -0.01645,  0.08609,  0.01626,  0.17382,  0.77345,  0.60956,  1.00,  1.00,  0.00,  0.00,  0.00
6579, 1463, -0.01854,  0.10454, -2.71997E-08,  0.87858,  0.4776, -2.67202E-07, -1.00,  1.00,  0.00,  0.00,  0.40
6580, 1470, -0.01656,  0.10051, -2.64336E-08,  0.89752,  0.44097, -2.60377E-07, -1.00,  1.00,  0.00,  0.50196,  0.30196
6581, 1465, -0.01682,  0.10054, -0.00227,  0.8545,  0.45523, -0.25017,  1.00,  1.00,  0.00,  0.50196,  0.20
6582, 1464, -0.01682,  0.10054,  0.00227,  0.8545,  0.45523,  0.25017, -1.00,  1.00,  0.00,  0.50196,  0.20
6583, 1470, -0.01656,  0.10051, -2.64336E-08,  0.89752,  0.44097, -2.60377E-07, -1.00,  1.00,  0.00,  0.50196,  0.30196
6584, 1463, -0.01854,  0.10454, -2.71997E-08,  0.87858,  0.4776, -2.67202E-07, -1.00,  1.00,  0.00,  0.00,  0.40
6585, 1467, -0.01596,  0.09659,  0.00521,  0.73816,  0.47656,  0.47751,  1.00,  1.00,  0.00,  0.50196,  0.00
6586, 1471, -0.01514,  0.09695,  0.00293,  0.85761,  0.44297,  0.26132, -1.00,  1.00,  0.00,  0.50196,  0.00
6587, 1464, -0.01682,  0.10054,  0.00227,  0.8545,  0.45523,  0.25017, -1.00,  1.00,  0.00,  0.50196,  0.20
6588, 1471, -0.01514,  0.09695,  0.00293,  0.85761,  0.44297,  0.26132, -1.00,  1.00,  0.00,  0.50196,  0.00
6589, 1467, -0.01596,  0.09659,  0.00521,  0.73816,  0.47656,  0.47751,  1.00,  1.00,  0.00,  0.50196,  0.00
6590, 1468, -0.01419,  0.09225,  0.00649,  0.59398,  0.67988,  0.43005, -1.00,  1.00,  0.00,  0.50196,  0.00
6591, 1472, -0.0149,  0.09715, -2.57940E-08,  0.89422,  0.44764, -2.61642E-07, -1.00,  1.00,  0.00,  0.50196,  0.30196
6592, 1470, -0.01656,  0.10051, -2.64336E-08,  0.89752,  0.44097, -2.60377E-07, -1.00,  1.00,  0.00,  0.50196,  0.30196
6593, 1464, -0.01682,  0.10054,  0.00227,  0.8545,  0.45523,  0.25017, -1.00,  1.00,  0.00,  0.50196,  0.20
6594, 1472, -0.0149,  0.09715, -2.57940E-08,  0.89422,  0.44764, -2.61642E-07, -1.00,  1.00,  0.00,  0.50196,  0.30196
6595, 1465, -0.01682,  0.10054, -0.00227,  0.8545,  0.45523, -0.25017,  1.00,  1.00,  0.00,  0.50196,  0.20
6596, 1470, -0.01656,  0.10051, -2.64336E-08,  0.89752,  0.44097, -2.60377E-07, -1.00,  1.00,  0.00,  0.50196,  0.30196
6597, 1472, -0.0149,  0.09715, -2.57940E-08,  0.89422,  0.44764, -2.61642E-07, -1.00,  1.00,  0.00,  0.50196,  0.30196
6598, 1464, -0.01682,  0.10054,  0.00227,  0.8545,  0.45523,  0.25017, -1.00,  1.00,  0.00,  0.50196,  0.20
6599, 1471, -0.01514,  0.09695,  0.00293,  0.85761,  0.44297,  0.26132, -1.00,  1.00,  0.00,  0.50196,  0.00
6600, 1473, -0.01303,  0.09374, -2.51744E-08,  0.61964,  0.78489, -3.08627E-07, -1.00,  1.00,  0.00,  0.50196,  0.50196
6601, 1472, -0.0149,  0.09715, -2.57940E-08,  0.89422,  0.44764, -2.61642E-07, -1.00,  1.00,  0.00,  0.50196,  0.30196
6602, 1471, -0.01514,  0.09695,  0.00293,  0.85761,  0.44297,  0.26132, -1.00,  1.00,  0.00,  0.50196,  0.00
6603, 1472, -0.0149,  0.09715, -2.57940E-08,  0.89422,  0.44764, -2.61642E-07, -1.00,  1.00,  0.00,  0.50196,  0.30196
6604, 1474, -0.01514,  0.09695, -0.00293,  0.85761,  0.44296, -0.26132,  1.00,  1.00,  0.00,  0.50196,  0.00
6605, 1465, -0.01682,  0.10054, -0.00227,  0.8545,  0.45523, -0.25017,  1.00,  1.00,  0.00,  0.50196,  0.20
6606, 1473, -0.01303,  0.09374, -2.51744E-08,  0.61964,  0.78489, -3.08627E-07, -1.00,  1.00,  0.00,  0.50196,  0.50196
6607, 1474, -0.01514,  0.09695, -0.00293,  0.85761,  0.44296, -0.26132,  1.00,  1.00,  0.00,  0.50196,  0.00
6608, 1472, -0.0149,  0.09715, -2.57940E-08,  0.89422,  0.44764, -2.61642E-07, -1.00,  1.00,  0.00,  0.50196,  0.30196
6609, 1475, -0.00822,  0.08955,  0.00893,  0.21443,  0.78202,  0.5852,  1.00,  1.00,  0.00,  0.50196,  0.30196
6610, 1468, -0.01419,  0.09225,  0.00649,  0.59398,  0.67988,  0.43005, -1.00,  1.00,  0.00,  0.50196,  0.00
6611, 1466, -0.0155,  0.09071,  0.01017,  0.3412,  0.71073,  0.61518,  1.00,  1.00,  0.00,  0.50196,  0.00
6612, 1469, -0.01269,  0.08651,  0.01419,  0.29228,  0.74424,  0.60057,  1.00,  1.00,  0.00,  0.00,  0.00
6613, 1475, -0.00822,  0.08955,  0.00893,  0.21443,  0.78202,  0.5852,  1.00,  1.00,  0.00,  0.50196,  0.30196
6614, 1466, -0.0155,  0.09071,  0.01017,  0.3412,  0.71073,  0.61518,  1.00,  1.00,  0.00,  0.50196,  0.00
