VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w
6273, 1876, -0.16231,  0.02976, -0.06454, -0.56887,  0.38022, -0.72926, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6274, 1880, -0.17612,  0.0249, -0.0556, -0.649,  0.39598, -0.64961, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6275, 1879, -0.18324,  0.05476, -0.0238, -0.57362,  0.53697, -0.61856, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6276, 1881, -0.18057,  0.02125, -0.05264, -0.73083,  0.30054, -0.61283, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6277, 1879, -0.18324,  0.05476, -0.0238, -0.57362,  0.53697, -0.61856, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6278, 1880, -0.17612,  0.0249, -0.0556, -0.649,  0.39598, -0.64961, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6279, 1882, -0.17455,  0.00812, -0.06338, -0.64389,  0.20174, -0.73804, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6280, 1881, -0.18057,  0.02125, -0.05264, -0.73083,  0.30054, -0.61283, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6281, 1880, -0.17612,  0.0249, -0.0556, -0.649,  0.39598, -0.64961, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6282, 1876, -0.16231,  0.02976, -0.06454, -0.56887,  0.38022, -0.72926, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6283, 1883, -0.16902,  0.01613, -0.06566, -0.57427,  0.25996, -0.77629, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6284, 1880, -0.17612,  0.0249, -0.0556, -0.649,  0.39598, -0.64961, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6285, 1882, -0.17455,  0.00812, -0.06338, -0.64389,  0.20174, -0.73804, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6286, 1880, -0.17612,  0.0249, -0.0556, -0.649,  0.39598, -0.64961, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6287, 1883, -0.16902,  0.01613, -0.06566, -0.57427,  0.25996, -0.77629, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6288, 1875, -0.1517,  0.0186, -0.07524, -0.46717,  0.22479, -0.85512, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6289, 1883, -0.16902,  0.01613, -0.06566, -0.57427,  0.25996, -0.77629, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6290, 1876, -0.16231,  0.02976, -0.06454, -0.56887,  0.38022, -0.72926, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6291, 1884, -0.16503, -0.0053, -0.07287, -0.51175,  0.10721, -0.85242, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6292, 1882, -0.17455,  0.00812, -0.06338, -0.64389,  0.20174, -0.73804, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6293, 1883, -0.16902,  0.01613, -0.06566, -0.57427,  0.25996, -0.77629, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6294, 1884, -0.16503, -0.0053, -0.07287, -0.51175,  0.10721, -0.85242, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6295, 1883, -0.16902,  0.01613, -0.06566, -0.57427,  0.25996, -0.77629, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6296, 1885, -0.15878,  0.00766, -0.07385, -0.45888,  0.18112, -0.86984, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6297, 1875, -0.1517,  0.0186, -0.07524, -0.46717,  0.22479, -0.85512, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6298, 1885, -0.15878,  0.00766, -0.07385, -0.45888,  0.18112, -0.86984, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6299, 1883, -0.16902,  0.01613, -0.06566, -0.57427,  0.25996, -0.77629, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6300, 1886, -0.15419, -0.01725, -0.07925, -0.38769, -0.02089, -0.92155, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6301, 1884, -0.16503, -0.0053, -0.07287, -0.51175,  0.10721, -0.85242, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6302, 1885, -0.15878,  0.00766, -0.07385, -0.45888,  0.18112, -0.86984, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6303, 1875, -0.1517,  0.0186, -0.07524, -0.46717,  0.22479, -0.85512, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6304, 1887, -0.14828, -0.00206, -0.08004, -0.33828,  0.10324, -0.93537, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6305, 1885, -0.15878,  0.00766, -0.07385, -0.45888,  0.18112, -0.86984, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6306, 1875, -0.1517,  0.0186, -0.07524, -0.46717,  0.22479, -0.85512, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6307, 1874, -0.14075,  0.00739, -0.08121, -0.34429,  0.05501, -0.93725, -1.00,  1.00,  0.50196,  0.50196,  0.00
6308, 1887, -0.14828, -0.00206, -0.08004, -0.33828,  0.10324, -0.93537, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6309, 1886, -0.15419, -0.01725, -0.07925, -0.38769, -0.02089, -0.92155, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6310, 1885, -0.15878,  0.00766, -0.07385, -0.45888,  0.18112, -0.86984, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6311, 1887, -0.14828, -0.00206, -0.08004, -0.33828,  0.10324, -0.93537, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6312, 1888, -0.12585, -0.01998, -0.08926, -0.20334,  0.00093, -0.97911, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6313, 1887, -0.14828, -0.00206, -0.08004, -0.33828,  0.10324, -0.93537, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6314, 1874, -0.14075,  0.00739, -0.08121, -0.34429,  0.05501, -0.93725, -1.00,  1.00,  0.50196,  0.50196,  0.00
6315, 1888, -0.12585, -0.01998, -0.08926, -0.20334,  0.00093, -0.97911, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6316, 1886, -0.15419, -0.01725, -0.07925, -0.38769, -0.02089, -0.92155, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6317, 1887, -0.14828, -0.00206, -0.08004, -0.33828,  0.10324, -0.93537, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6318, 1888, -0.12585, -0.01998, -0.08926, -0.20334,  0.00093, -0.97911, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6319, 1889, -0.13224, -0.033, -0.08374, -0.24665, -0.28244, -0.92703, -1.00,  1.00,  0.50196,  0.50196,  0.00
6320, 1886, -0.15419, -0.01725, -0.07925, -0.38769, -0.02089, -0.92155, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6321, 1888, -0.12585, -0.01998, -0.08926, -0.20334,  0.00093, -0.97911, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6322, 1874, -0.14075,  0.00739, -0.08121, -0.34429,  0.05501, -0.93725, -1.00,  1.00,  0.50196,  0.50196,  0.00
6323, 1867, -0.11909, -0.01, -0.08773, -0.16999,  0.09562, -0.9808, -1.00,  1.00,  0.50196,  0.50196,  0.00
6324, 1888, -0.12585, -0.01998, -0.08926, -0.20334,  0.00093, -0.97911, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6325, 1890, -0.1179, -0.0407, -0.08478, -0.52718, -0.84961,  0.01566,  1.00,  1.00,  0.50196,  0.50196,  0.00
6326, 1889, -0.13224, -0.033, -0.08374, -0.24665, -0.28244, -0.92703, -1.00,  1.00,  0.50196,  0.50196,  0.00
6327, 1867, -0.11909, -0.01, -0.08773, -0.16999,  0.09562, -0.9808, -1.00,  1.00,  0.50196,  0.50196,  0.00
6328, 1891, -0.10852, -0.03153, -0.09166, -0.06386, -0.10195, -0.99274, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6329, 1888, -0.12585, -0.01998, -0.08926, -0.20334,  0.00093, -0.97911, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6330, 1888, -0.12585, -0.01998, -0.08926, -0.20334,  0.00093, -0.97911, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6331, 1891, -0.10852, -0.03153, -0.09166, -0.06386, -0.10195, -0.99274, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6332, 1890, -0.1179, -0.0407, -0.08478, -0.52718, -0.84961,  0.01566,  1.00,  1.00,  0.50196,  0.50196,  0.00
6333, 1867, -0.11909, -0.01, -0.08773, -0.16999,  0.09562, -0.9808, -1.00,  1.00,  0.50196,  0.50196,  0.00
6334, 1892, -0.10143, -0.02388, -0.08898,  0.3845,  0.33843, -0.85885, -1.00,  1.00,  0.50196,  0.50196,  0.00
6335, 1891, -0.10852, -0.03153, -0.09166, -0.06386, -0.10195, -0.99274, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6336, 1891, -0.10852, -0.03153, -0.09166, -0.06386, -0.10195, -0.99274, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6337, 1893, -0.1032, -0.04891, -0.08342, -0.58672, -0.78765,  0.18807,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6338, 1890, -0.1179, -0.0407, -0.08478, -0.52718, -0.84961,  0.01566,  1.00,  1.00,  0.50196,  0.50196,  0.00
6339, 1892, -0.10143, -0.02388, -0.08898,  0.3845,  0.33843, -0.85885, -1.00,  1.00,  0.50196,  0.50196,  0.00
6340, 1894, -0.08662, -0.03697, -0.08625,  0.7629,  0.63566, -0.11494, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6341, 1891, -0.10852, -0.03153, -0.09166, -0.06386, -0.10195, -0.99274, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6342, 1891, -0.10852, -0.03153, -0.09166, -0.06386, -0.10195, -0.99274, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6343, 1895, -0.0951, -0.04363, -0.09146,  0.00838, -0.14653, -0.98917, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6344, 1893, -0.1032, -0.04891, -0.08342, -0.58672, -0.78765,  0.18807,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6345, 1894, -0.08662, -0.03697, -0.08625,  0.7629,  0.63566, -0.11494, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6346, 1895, -0.0951, -0.04363, -0.09146,  0.00838, -0.14653, -0.98917, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6347, 1891, -0.10852, -0.03153, -0.09166, -0.06386, -0.10195, -0.99274, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6348, 1896, -0.09383, -0.05574, -0.08208, -0.67858, -0.67404,  0.29189,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6349, 1893, -0.1032, -0.04891, -0.08342, -0.58672, -0.78765,  0.18807,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6350, 1895, -0.0951, -0.04363, -0.09146,  0.00838, -0.14653, -0.98917, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6351, 1897, -0.08771, -0.05214, -0.08965, -0.00009, -0.27799, -0.96058, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6352, 1895, -0.0951, -0.04363, -0.09146,  0.00838, -0.14653, -0.98917, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6353, 1894, -0.08662, -0.03697, -0.08625,  0.7629,  0.63566, -0.11494, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6354, 1896, -0.09383, -0.05574, -0.08208, -0.67858, -0.67404,  0.29189,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6355, 1895, -0.0951, -0.04363, -0.09146,  0.00838, -0.14653, -0.98917, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6356, 1897, -0.08771, -0.05214, -0.08965, -0.00009, -0.27799, -0.96058, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6357, 1897, -0.08771, -0.05214, -0.08965, -0.00009, -0.27799, -0.96058, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6358, 1894, -0.08662, -0.03697, -0.08625,  0.7629,  0.63566, -0.11494, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6359, 1898, -0.08091, -0.04734, -0.08605,  0.88126,  0.43606, -0.18229, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6360, 1897, -0.08771, -0.05214, -0.08965, -0.00009, -0.27799, -0.96058, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6361, 1898, -0.08091, -0.04734, -0.08605,  0.88126,  0.43606, -0.18229, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6362, 1899, -0.07799, -0.05549, -0.08487,  0.93671,  0.27462, -0.21717, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6363, 1900, -0.08805, -0.06144, -0.08057, -0.76145, -0.52947,  0.37396,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6364, 1896, -0.09383, -0.05574, -0.08208, -0.67858, -0.67404,  0.29189,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6365, 1897, -0.08771, -0.05214, -0.08965, -0.00009, -0.27799, -0.96058, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6366, 1897, -0.08771, -0.05214, -0.08965, -0.00009, -0.27799, -0.96058, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6367, 1899, -0.07799, -0.05549, -0.08487,  0.93671,  0.27462, -0.21717, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6368, 1901, -0.08323, -0.05949, -0.08735, -0.04712, -0.36561, -0.92958, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6369, 1900, -0.08805, -0.06144, -0.08057, -0.76145, -0.52947,  0.37396,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6370, 1897, -0.08771, -0.05214, -0.08965, -0.00009, -0.27799, -0.96058, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6371, 1901, -0.08323, -0.05949, -0.08735, -0.04712, -0.36561, -0.92958, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6372, 1901, -0.08323, -0.05949, -0.08735, -0.04712, -0.36561, -0.92958, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6373, 1899, -0.07799, -0.05549, -0.08487,  0.93671,  0.27462, -0.21717, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6374, 1902, -0.07605, -0.06384, -0.08298,  0.96369,  0.15765, -0.21552, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6375, 1900, -0.08805, -0.06144, -0.08057, -0.76145, -0.52947,  0.37396,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6376, 1901, -0.08323, -0.05949, -0.08735, -0.04712, -0.36561, -0.92958, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6377, 1903, -0.07972, -0.06664, -0.08487, -0.09508, -0.38187, -0.91931, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6378, 1901, -0.08323, -0.05949, -0.08735, -0.04712, -0.36561, -0.92958, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6379, 1902, -0.07605, -0.06384, -0.08298,  0.96369,  0.15765, -0.21552, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6380, 1903, -0.07972, -0.06664, -0.08487, -0.09508, -0.38187, -0.91931, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6381, 1900, -0.08805, -0.06144, -0.08057, -0.76145, -0.52947,  0.37396,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6382, 1903, -0.07972, -0.06664, -0.08487, -0.09508, -0.38187, -0.91931, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6383, 1904, -0.08287, -0.06842, -0.07929, -0.80307, -0.44638,  0.39474,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6384, 1905, -0.07479, -0.07313, -0.08127,  0.96241,  0.0578, -0.26538, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6385, 1903, -0.07972, -0.06664, -0.08487, -0.09508, -0.38187, -0.91931, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6386, 1902, -0.07605, -0.06384, -0.08298,  0.96369,  0.15765, -0.21552, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6387, 1906, -0.07861, -0.07499, -0.07877, -0.83889, -0.39696,  0.3724,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6388, 1904, -0.08287, -0.06842, -0.07929, -0.80307, -0.44638,  0.39474,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6389, 1903, -0.07972, -0.06664, -0.08487, -0.09508, -0.38187, -0.91931, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6390, 1905, -0.07479, -0.07313, -0.08127,  0.96241,  0.0578, -0.26538, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6391, 1907, -0.07719, -0.07406, -0.08232, -0.19148, -0.38405, -0.90324, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6392, 1903, -0.07972, -0.06664, -0.08487, -0.09508, -0.38187, -0.91931, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6393, 1906, -0.07861, -0.07499, -0.07877, -0.83889, -0.39696,  0.3724,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6394, 1903, -0.07972, -0.06664, -0.08487, -0.09508, -0.38187, -0.91931, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6395, 1907, -0.07719, -0.07406, -0.08232, -0.19148, -0.38405, -0.90324, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6396, 1908, -0.07327, -0.0864, -0.07809,  0.27514, -0.94962,  0.15009,  1.00,  1.00,  0.50196,  0.50196,  1.00
6397, 1907, -0.07719, -0.07406, -0.08232, -0.19148, -0.38405, -0.90324, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6398, 1905, -0.07479, -0.07313, -0.08127,  0.96241,  0.0578, -0.26538, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6399, 1908, -0.07327, -0.0864, -0.07809,  0.27514, -0.94962,  0.15009,  1.00,  1.00,  0.50196,  0.50196,  1.00
6400, 1906, -0.07861, -0.07499, -0.07877, -0.83889, -0.39696,  0.3724,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6401, 1907, -0.07719, -0.07406, -0.08232, -0.19148, -0.38405, -0.90324, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6402, 1909, -0.01955, -0.08256, -0.07297,  0.84006, -0.54187, -0.02617, -1.00,  1.00,  0.50196,  0.50196,  1.00
6403, 1910, -0.02537, -0.07653, -0.07365,  0.82249,  0.44652, -0.35232,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6404, 1911, -0.02518, -0.07831, -0.07207,  0.27045,  0.27509,  0.9226, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6405, 1911, -0.02518, -0.07831, -0.07207,  0.27045,  0.27509,  0.9226, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6406, 1910, -0.02537, -0.07653, -0.07365,  0.82249,  0.44652, -0.35232,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6407, 1912, -0.03002, -0.07061, -0.07461,  0.82396,  0.38782, -0.41304,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6408, 1911, -0.02518, -0.07831, -0.07207,  0.27045,  0.27509,  0.9226, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6409, 1912, -0.03002, -0.07061, -0.07461,  0.82396,  0.38782, -0.41304,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6410, 1913, -0.02998, -0.07321, -0.07133,  0.35148,  0.24584,  0.90264, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6411, 1913, -0.02998, -0.07321, -0.07133,  0.35148,  0.24584,  0.90264, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6412, 1912, -0.03002, -0.07061, -0.07461,  0.82396,  0.38782, -0.41304,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6413, 1914, -0.03586, -0.06173, -0.07587,  0.85936,  0.29455, -0.41789,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6414, 1913, -0.02998, -0.07321, -0.07133,  0.35148,  0.24584,  0.90264, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6415, 1914, -0.03586, -0.06173, -0.07587,  0.85936,  0.29455, -0.41789,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6416, 1915, -0.03716, -0.06551, -0.0692,  0.28598,  0.24532,  0.92361, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6417, 1915, -0.03716, -0.06551, -0.0692,  0.28598,  0.24532,  0.92361, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6418, 1914, -0.03586, -0.06173, -0.07587,  0.85936,  0.29455, -0.41789,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6419, 1916, -0.0411, -0.05007, -0.07861,  0.88433,  0.27578, -0.37641,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6420, 1915, -0.03716, -0.06551, -0.0692,  0.28598,  0.24532,  0.92361, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6421, 1916, -0.0411, -0.05007, -0.07861,  0.88433,  0.27578, -0.37641,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6422, 1917, -0.04226, -0.05692, -0.06941,  0.30587,  0.36854,  0.87222,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6423, 1917, -0.04226, -0.05692, -0.06941,  0.30587,  0.36854,  0.87222,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6424, 1916, -0.0411, -0.05007, -0.07861,  0.88433,  0.27578, -0.37641,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6425, 1918, -0.04562, -0.03598, -0.08196,  0.89873,  0.33965, -0.27599,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6426, 1917, -0.04226, -0.05692, -0.06941,  0.30587,  0.36854,  0.87222,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6427, 1918, -0.04562, -0.03598, -0.08196,  0.89873,  0.33965, -0.27599,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6428, 1919, -0.05251, -0.04108, -0.07308,  0.15122,  0.26905,  0.94588, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6429, 1918, -0.04562, -0.03598, -0.08196,  0.89873,  0.33965, -0.27599,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6430, 1920, -0.05942, -0.03291, -0.07584,  0.06955,  0.16879,  0.97988, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6431, 1919, -0.05251, -0.04108, -0.07308,  0.15122,  0.26905,  0.94588, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6432, 1918, -0.04562, -0.03598, -0.08196,  0.89873,  0.33965, -0.27599,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6433, 1921, -0.05184, -0.02295, -0.08524,  0.91705,  0.32986, -0.2229,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6434, 1920, -0.05942, -0.03291, -0.07584,  0.06955,  0.16879,  0.97988, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6435, 1921, -0.05184, -0.02295, -0.08524,  0.91705,  0.32986, -0.2229,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6436, 1922, -0.06909, -0.0241, -0.07873, -0.04722,  0.02005,  0.99771, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6437, 1920, -0.05942, -0.03291, -0.07584,  0.06955,  0.16879,  0.97988, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6438, 1921, -0.05184, -0.02295, -0.08524,  0.91705,  0.32986, -0.2229,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6439, 1923, -0.05925, -0.0042, -0.08142,  0.79161,  0.47702,  0.38185,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6440, 1922, -0.06909, -0.0241, -0.07873, -0.04722,  0.02005,  0.99771, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6441, 1922, -0.06909, -0.0241, -0.07873, -0.04722,  0.02005,  0.99771, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6442, 1923, -0.05925, -0.0042, -0.08142,  0.79161,  0.47702,  0.38185,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6443, 1924, -0.06404,  0.00509, -0.08252,  0.6784,  0.70581,  0.20399,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6444, 1924, -0.06404,  0.00509, -0.08252,  0.6784,  0.70581,  0.20399,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6445, 1925, -0.06978,  0.01303, -0.08333,  0.78158,  0.62227,  0.04384,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6446, 1922, -0.06909, -0.0241, -0.07873, -0.04722,  0.02005,  0.99771, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6447, 1919, -0.05251, -0.04108, -0.07308,  0.15122,  0.26905,  0.94588, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6448, 1920, -0.05942, -0.03291, -0.07584,  0.06955,  0.16879,  0.97988, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6449, 1926, -0.07296, -0.04848, -0.08071, -0.75568, -0.65192,  0.02758, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6450, 1919, -0.05251, -0.04108, -0.07308,  0.15122,  0.26905,  0.94588, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6451, 1926, -0.07296, -0.04848, -0.08071, -0.75568, -0.65192,  0.02758, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6452, 1927, -0.06731, -0.05357, -0.07791, -0.78021, -0.61978,  0.05846, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6453, 1919, -0.05251, -0.04108, -0.07308,  0.15122,  0.26905,  0.94588, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6454, 1927, -0.06731, -0.05357, -0.07791, -0.78021, -0.61978,  0.05846, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6455, 1928, -0.05908, -0.06161, -0.07457, -0.77849, -0.61642,  0.10235, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6456, 1919, -0.05251, -0.04108, -0.07308,  0.15122,  0.26905,  0.94588, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6457, 1928, -0.05908, -0.06161, -0.07457, -0.77849, -0.61642,  0.10235, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6458, 1917, -0.04226, -0.05692, -0.06941,  0.30587,  0.36854,  0.87222,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6459, 1917, -0.04226, -0.05692, -0.06941,  0.30587,  0.36854,  0.87222,  1.00,  1.00,  0.50196,  0.50196,  0.50196
6460, 1928, -0.05908, -0.06161, -0.07457, -0.77849, -0.61642,  0.10235, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6461, 1929, -0.05166, -0.06815, -0.07169, -0.70479, -0.66974,  0.22758, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6462, 1920, -0.05942, -0.03291, -0.07584,  0.06955,  0.16879,  0.97988, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6463, 1930, -0.08447, -0.03873, -0.08577, -0.70722, -0.70389, -0.05602, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6464, 1926, -0.07296, -0.04848, -0.08071, -0.75568, -0.65192,  0.02758, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6465, 1920, -0.05942, -0.03291, -0.07584,  0.06955,  0.16879,  0.97988, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6466, 1922, -0.06909, -0.0241, -0.07873, -0.04722,  0.02005,  0.99771, -1.00,  1.00,  0.50196,  0.50196,  0.50196
6467, 1930, -0.08447, -0.03873, -0.08577, -0.70722, -0.70389, -0.05602, -1.00,  1.00,  0.50196,  0.50196,  0.50196
