VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
762, 184,  3.50357,  0.39262,  2.76522, -0.06896,  0.6612, -0.74704,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.38145,  0.625,  0.23462
763, 175,  3.37775,  0.26855,  2.66593, -0.05306,  0.81449, -0.57775,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.31589,  0.625,  0.15774
764, 176,  2.75273,  0.39262,  3.25155, -0.05335,  0.60094, -0.79751,  1.00,  1.00,  1.00,  1.00,  0.62576,  0.38145,  0.65625,  0.23462
765, 184,  3.50357,  0.39262,  2.76522, -0.06896,  0.6612, -0.74704,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.38145,  0.625,  0.23462
766, 176,  2.75273,  0.39262,  3.25155, -0.05335,  0.60094, -0.79751,  1.00,  1.00,  1.00,  1.00,  0.62576,  0.38145,  0.65625,  0.23462
767, 181,  2.91683,  0.77435,  3.44538, -0.06041,  0.38099, -0.92261,  1.00,  1.00,  1.00,  1.00,  0.62576,  0.53679,  0.65625,  0.34742
768, 183,  3.97182,  0.26855,  2.09461, -0.06926,  0.87352, -0.48184,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.31589,  0.59375,  0.15774
769, 175,  3.37775,  0.26855,  2.66593, -0.05306,  0.81449, -0.57775,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.31589,  0.625,  0.15774
770, 184,  3.50357,  0.39262,  2.76522, -0.06896,  0.6612, -0.74704,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.38145,  0.625,  0.23462
771, 185,  3.81769,  1.15608,  3.01314, -0.09689,  0.20277, -0.97442,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.66693,  0.625,  0.52184
772, 179,  2.99953,  1.15608,  3.54308, -0.06481,  0.17215, -0.98294,  1.00,  1.00,  1.00,  1.00,  0.62576,  0.66693,  0.65625,  0.52184
773, 180,  3.05691,  2.20256,  3.61086, -0.06491,  0.07167, -0.99531,  1.00,  1.00,  1.00,  1.00,  0.62576,  1.00004,  0.65625,  1.00
774, 180,  3.05691,  2.20256,  3.61086, -0.06491,  0.07167, -0.99531,  1.00,  1.00,  1.00,  1.00,  0.62576,  1.00004,  0.65625,  1.00
775, 186,  3.89072,  2.20256,  3.07078, -0.10188,  0.08398, -0.99125,  1.00,  1.00,  1.00,  1.00,  0.59451,  1.00004,  0.625,  1.00
776, 185,  3.81769,  1.15608,  3.01314, -0.09689,  0.20277, -0.97442,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.66693,  0.625,  0.52184
777, 187,  3.71242,  0.77435,  2.93005, -0.08771,  0.43925, -0.89407,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.53679,  0.625,  0.34742
778, 181,  2.91683,  0.77435,  3.44538, -0.06041,  0.38099, -0.92261,  1.00,  1.00,  1.00,  1.00,  0.62576,  0.53679,  0.65625,  0.34742
779, 179,  2.99953,  1.15608,  3.54308, -0.06481,  0.17215, -0.98294,  1.00,  1.00,  1.00,  1.00,  0.62576,  0.66693,  0.65625,  0.52184
780, 181,  2.91683,  0.77435,  3.44538, -0.06041,  0.38099, -0.92261,  1.00,  1.00,  1.00,  1.00,  0.62576,  0.53679,  0.65625,  0.34742
781, 187,  3.71242,  0.77435,  2.93005, -0.08771,  0.43925, -0.89407,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.53679,  0.625,  0.34742
782, 184,  3.50357,  0.39262,  2.76522, -0.06896,  0.6612, -0.74704,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.38145,  0.625,  0.23462
783, 179,  2.99953,  1.15608,  3.54308, -0.06481,  0.17215, -0.98294,  1.00,  1.00,  1.00,  1.00,  0.62576,  0.66693,  0.65625,  0.52184
784, 185,  3.81769,  1.15608,  3.01314, -0.09689,  0.20277, -0.97442,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.66693,  0.625,  0.52184
785, 187,  3.71242,  0.77435,  2.93005, -0.08771,  0.43925, -0.89407,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.53679,  0.625,  0.34742
786, 188,  4.11976,  0.39262,  2.17262, -0.09694,  0.73622, -0.66976,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.38145,  0.59375,  0.23462
787, 183,  3.97182,  0.26855,  2.09461, -0.06926,  0.87352, -0.48184,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.31589,  0.59375,  0.15774
788, 184,  3.50357,  0.39262,  2.76522, -0.06896,  0.6612, -0.74704,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.38145,  0.625,  0.23462
789, 188,  4.11976,  0.39262,  2.17262, -0.09694,  0.73622, -0.66976,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.38145,  0.59375,  0.23462
790, 184,  3.50357,  0.39262,  2.76522, -0.06896,  0.6612, -0.74704,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.38145,  0.625,  0.23462
791, 187,  3.71242,  0.77435,  2.93005, -0.08771,  0.43925, -0.89407,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.53679,  0.625,  0.34742
792, 183,  3.97182,  0.26855,  2.09461, -0.06926,  0.87352, -0.48184,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.31589,  0.59375,  0.15774
793, 189,  4.41326,  0.26855,  1.44278, -0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.31589,  0.5625,  0.15774
794, 182,  4.24786,  0.17923,  1.38871, -0.05801,  0.96149, -0.26866,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.23891,  0.5625,  0.1024
795, 189,  4.41326,  0.26855,  1.44278, -0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.31589,  0.5625,  0.15774
796, 183,  3.97182,  0.26855,  2.09461, -0.06926,  0.87352, -0.48184,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.31589,  0.59375,  0.15774
797, 188,  4.11976,  0.39262,  2.17262, -0.09694,  0.73622, -0.66976,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.38145,  0.59375,  0.23462
798, 182,  4.24786,  0.17923,  1.38871, -0.05801,  0.96149, -0.26866,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.23891,  0.5625,  0.1024
799, 190,  4.50951,  0.17924,  0.70796, -0.07077,  0.9865, -0.14769,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.23891,  0.53125,  0.1024
800, 177,  4.31488,  0.11163,  0.67741, -0.04906,  0.99397, -0.09811,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.14263,  0.53125,  0.0605
801, 190,  4.50951,  0.17924,  0.70796, -0.07077,  0.9865, -0.14769,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.23891,  0.53125,  0.1024
802, 182,  4.24786,  0.17923,  1.38871, -0.05801,  0.96149, -0.26866,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.23891,  0.5625,  0.1024
803, 189,  4.41326,  0.26855,  1.44278, -0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.31589,  0.5625,  0.15774
804, 191,  4.48913,  1.15608,  2.36741, -0.144,  0.25489, -0.95619,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.66693,  0.59375,  0.52184
805, 185,  3.81769,  1.15608,  3.01314, -0.09689,  0.20277, -0.97442,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.66693,  0.625,  0.52184
806, 186,  3.89072,  2.20256,  3.07078, -0.10188,  0.08398, -0.99125,  1.00,  1.00,  1.00,  1.00,  0.59451,  1.00004,  0.625,  1.00
807, 186,  3.89072,  2.20256,  3.07078, -0.10188,  0.08398, -0.99125,  1.00,  1.00,  1.00,  1.00,  0.59451,  1.00004,  0.625,  1.00
808, 192,  4.57501,  2.20256,  2.4127, -0.1486,  0.10717, -0.98307,  1.00,  1.00,  1.00,  1.00,  0.56326,  1.00004,  0.59375,  1.00
809, 191,  4.48913,  1.15608,  2.36741, -0.144,  0.25489, -0.95619,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.66693,  0.59375,  0.52184
810, 191,  4.48913,  1.15608,  2.36741, -0.144,  0.25489, -0.95619,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.66693,  0.59375,  0.52184
811, 192,  4.57501,  2.20256,  2.4127, -0.1486,  0.10717, -0.98307,  1.00,  1.00,  1.00,  1.00,  0.56326,  1.00004,  0.59375,  1.00
812, 193,  5.08348,  2.20256,  1.66189, -0.23957,  0.15603, -0.95826,  1.00,  1.00,  1.00,  1.00,  0.53201,  1.00004,  0.5625,  1.00
813, 194,  4.36535,  0.77435,  2.30214, -0.1258,  0.52368, -0.84257,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.53679,  0.59375,  0.34742
814, 187,  3.71242,  0.77435,  2.93005, -0.08771,  0.43925, -0.89407,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.53679,  0.625,  0.34742
815, 185,  3.81769,  1.15608,  3.01314, -0.09689,  0.20277, -0.97442,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.66693,  0.625,  0.52184
816, 185,  3.81769,  1.15608,  3.01314, -0.09689,  0.20277, -0.97442,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.66693,  0.625,  0.52184
817, 191,  4.48913,  1.15608,  2.36741, -0.144,  0.25489, -0.95619,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.66693,  0.59375,  0.52184
818, 194,  4.36535,  0.77435,  2.30214, -0.1258,  0.52368, -0.84257,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.53679,  0.59375,  0.34742
819, 187,  3.71242,  0.77435,  2.93005, -0.08771,  0.43925, -0.89407,  1.00,  1.00,  1.00,  1.00,  0.59451,  0.53679,  0.625,  0.34742
820, 194,  4.36535,  0.77435,  2.30214, -0.1258,  0.52368, -0.84257,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.53679,  0.59375,  0.34742
821, 188,  4.11976,  0.39262,  2.17262, -0.09694,  0.73622, -0.66976,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.38145,  0.59375,  0.23462
822, 193,  5.08348,  2.20256,  1.66189, -0.23957,  0.15603, -0.95826,  1.00,  1.00,  1.00,  1.00,  0.53201,  1.00004,  0.5625,  1.00
823, 195,  4.98806,  1.15608,  1.63069, -0.2301,  0.35067, -0.90779,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.66693,  0.5625,  0.52184
824, 191,  4.48913,  1.15608,  2.36741, -0.144,  0.25489, -0.95619,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.66693,  0.59375,  0.52184
825, 194,  4.36535,  0.77435,  2.30214, -0.1258,  0.52368, -0.84257,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.53679,  0.59375,  0.34742
826, 191,  4.48913,  1.15608,  2.36741, -0.144,  0.25489, -0.95619,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.66693,  0.59375,  0.52184
827, 195,  4.98806,  1.15608,  1.63069, -0.2301,  0.35067, -0.90779,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.66693,  0.5625,  0.52184
828, 195,  4.98806,  1.15608,  1.63069, -0.2301,  0.35067, -0.90779,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.66693,  0.5625,  0.52184
829, 193,  5.08348,  2.20256,  1.66189, -0.23957,  0.15603, -0.95826,  1.00,  1.00,  1.00,  1.00,  0.53201,  1.00004,  0.5625,  1.00
830, 196,  5.39659,  2.20256,  0.84722, -0.45549,  0.28468, -0.8435,  1.00,  1.00,  1.00,  1.00,  0.50076,  1.00004,  0.53125,  1.00
831, 188,  4.11976,  0.39262,  2.17262, -0.09694,  0.73622, -0.66976,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.38145,  0.59375,  0.23462
832, 194,  4.36535,  0.77435,  2.30214, -0.1258,  0.52368, -0.84257,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.53679,  0.59375,  0.34742
833, 197,  4.85052,  0.77435,  1.58573, -0.17894,  0.64788, -0.74043,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.53679,  0.5625,  0.34742
834, 195,  4.98806,  1.15608,  1.63069, -0.2301,  0.35067, -0.90779,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.66693,  0.5625,  0.52184
835, 197,  4.85052,  0.77435,  1.58573, -0.17894,  0.64788, -0.74043,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.53679,  0.5625,  0.34742
836, 194,  4.36535,  0.77435,  2.30214, -0.1258,  0.52368, -0.84257,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.53679,  0.59375,  0.34742
837, 196,  5.39659,  2.20256,  0.84722, -0.45549,  0.28468, -0.8435,  1.00,  1.00,  1.00,  1.00,  0.50076,  1.00004,  0.53125,  1.00
838, 198,  5.2953,  1.15608,  0.83132, -0.39388,  0.54454, -0.7405,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.66693,  0.53125,  0.52184
839, 195,  4.98806,  1.15608,  1.63069, -0.2301,  0.35067, -0.90779,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.66693,  0.5625,  0.52184
840, 197,  4.85052,  0.77435,  1.58573, -0.17894,  0.64788, -0.74043,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.53679,  0.5625,  0.34742
841, 195,  4.98806,  1.15608,  1.63069, -0.2301,  0.35067, -0.90779,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.66693,  0.5625,  0.52184
842, 198,  5.2953,  1.15608,  0.83132, -0.39388,  0.54454, -0.7405,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.66693,  0.53125,  0.52184
843, 198,  5.2953,  1.15608,  0.83132, -0.39388,  0.54454, -0.7405,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.66693,  0.53125,  0.52184
844, 196,  5.39659,  2.20256,  0.84722, -0.45549,  0.28468, -0.8435,  1.00,  1.00,  1.00,  1.00,  0.50076,  1.00004,  0.53125,  1.00
845, 199,  5.50232,  2.20256,  0.00, -0.85749,  0.5145,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  1.00004,  0.50,  1.00
846, 188,  4.11976,  0.39262,  2.17262, -0.09694,  0.73622, -0.66976,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.38145,  0.59375,  0.23462
847, 200,  4.57764,  0.39262,  1.49652, -0.12511,  0.83421, -0.53707,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.38145,  0.5625,  0.23462
848, 189,  4.41326,  0.26855,  1.44278, -0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.31589,  0.5625,  0.15774
849, 197,  4.85052,  0.77435,  1.58573, -0.17894,  0.64788, -0.74043,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.53679,  0.5625,  0.34742
850, 200,  4.57764,  0.39262,  1.49652, -0.12511,  0.83421, -0.53707,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.38145,  0.5625,  0.23462
851, 188,  4.11976,  0.39262,  2.17262, -0.09694,  0.73622, -0.66976,  1.00,  1.00,  1.00,  1.00,  0.56326,  0.38145,  0.59375,  0.23462
852, 198,  5.2953,  1.15608,  0.83132, -0.39388,  0.54454, -0.7405,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.66693,  0.53125,  0.52184
853, 201,  5.14929,  0.77435,  0.8084, -0.24602,  0.82689, -0.5057,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.53679,  0.53125,  0.34742
854, 197,  4.85052,  0.77435,  1.58573, -0.17894,  0.64788, -0.74043,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.53679,  0.5625,  0.34742
855, 200,  4.57764,  0.39262,  1.49652, -0.12511,  0.83421, -0.53707,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.38145,  0.5625,  0.23462
856, 197,  4.85052,  0.77435,  1.58573, -0.17894,  0.64788, -0.74043,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.53679,  0.5625,  0.34742
857, 201,  5.14929,  0.77435,  0.8084, -0.24602,  0.82689, -0.5057,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.53679,  0.53125,  0.34742
858, 199,  5.50232,  2.20256,  0.00, -0.85749,  0.5145,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  1.00004,  0.50,  1.00
859, 202,  5.39904,  1.15608,  1.22070E-06, -0.61511,  0.78844,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  0.66693,  0.50,  0.52184
860, 198,  5.2953,  1.15608,  0.83132, -0.39388,  0.54454, -0.7405,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.66693,  0.53125,  0.52184
861, 201,  5.14929,  0.77435,  0.8084, -0.24602,  0.82689, -0.5057,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.53679,  0.53125,  0.34742
862, 198,  5.2953,  1.15608,  0.83132, -0.39388,  0.54454, -0.7405,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.66693,  0.53125,  0.52184
863, 202,  5.39904,  1.15608,  1.22070E-06, -0.61511,  0.78844,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  0.66693,  0.50,  0.52184
864, 203,  4.68509,  0.26855,  0.73553, -0.09629,  0.9753, -0.19879,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.31589,  0.53125,  0.15774
865, 189,  4.41326,  0.26855,  1.44278, -0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.31589,  0.5625,  0.15774
866, 200,  4.57764,  0.39262,  1.49652, -0.12511,  0.83421, -0.53707,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.38145,  0.5625,  0.23462
867, 189,  4.41326,  0.26855,  1.44278, -0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.31589,  0.5625,  0.15774
868, 203,  4.68509,  0.26855,  0.73553, -0.09629,  0.9753, -0.19879,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.31589,  0.53125,  0.15774
869, 190,  4.50951,  0.17924,  0.70796, -0.07077,  0.9865, -0.14769,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.23891,  0.53125,  0.1024
870, 201,  5.14929,  0.77435,  0.8084, -0.24602,  0.82689, -0.5057,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.53679,  0.53125,  0.34742
871, 204,  4.8596,  0.39262,  0.76292, -0.14734,  0.94008, -0.30749,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.38145,  0.53125,  0.23462
872, 200,  4.57764,  0.39262,  1.49652, -0.12511,  0.83421, -0.53707,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.38145,  0.5625,  0.23462
873, 200,  4.57764,  0.39262,  1.49652, -0.12511,  0.83421, -0.53707,  1.00,  1.00,  1.00,  1.00,  0.53201,  0.38145,  0.5625,  0.23462
874, 204,  4.8596,  0.39262,  0.76292, -0.14734,  0.94008, -0.30749,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.38145,  0.53125,  0.23462
875, 203,  4.68509,  0.26855,  0.73553, -0.09629,  0.9753, -0.19879,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.31589,  0.53125,  0.15774
876, 205,  5.2953,  1.15608, -0.83133, -0.39388,  0.54454,  0.7405,  1.00,  1.00,  1.00,  1.00,  0.43826,  0.66693,  0.46875,  0.52184
877, 202,  5.39904,  1.15608,  1.22070E-06, -0.61511,  0.78844,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  0.66693,  0.50,  0.52184
878, 199,  5.50232,  2.20256,  0.00, -0.85749,  0.5145,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  1.00004,  0.50,  1.00
879, 199,  5.50232,  2.20256,  0.00, -0.85749,  0.5145,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  1.00004,  0.50,  1.00
880, 206,  5.39659,  2.20256, -0.84724, -0.45549,  0.28468,  0.8435,  1.00,  1.00,  1.00,  1.00,  0.43826,  1.00004,  0.46875,  1.00
881, 205,  5.2953,  1.15608, -0.83133, -0.39388,  0.54454,  0.7405,  1.00,  1.00,  1.00,  1.00,  0.43826,  0.66693,  0.46875,  0.52184
882, 202,  5.39904,  1.15608,  1.22070E-06, -0.61511,  0.78844,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  0.66693,  0.50,  0.52184
883, 207,  5.25017,  0.77435,  1.22070E-06, -0.30343,  0.95285,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  0.53679,  0.50,  0.34742
884, 201,  5.14929,  0.77435,  0.8084, -0.24602,  0.82689, -0.5057,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.53679,  0.53125,  0.34742
885, 204,  4.8596,  0.39262,  0.76292, -0.14734,  0.94008, -0.30749,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.38145,  0.53125,  0.23462
886, 201,  5.14929,  0.77435,  0.8084, -0.24602,  0.82689, -0.5057,  1.00,  1.00,  1.00,  1.00,  0.50076,  0.53679,  0.53125,  0.34742
887, 207,  5.25017,  0.77435,  1.22070E-06, -0.30343,  0.95285,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  0.53679,  0.50,  0.34742
888, 208,  4.98806,  1.15608, -1.63071, -0.2301,  0.35067,  0.90779,  1.00,  1.00,  1.00,  1.00,  0.40701,  0.66693,  0.4375,  0.52184
889, 205,  5.2953,  1.15608, -0.83133, -0.39388,  0.54454,  0.7405,  1.00,  1.00,  1.00,  1.00,  0.43826,  0.66693,  0.46875,  0.52184
890, 206,  5.39659,  2.20256, -0.84724, -0.45549,  0.28468,  0.8435,  1.00,  1.00,  1.00,  1.00,  0.43826,  1.00004,  0.46875,  1.00
891, 206,  5.39659,  2.20256, -0.84724, -0.45549,  0.28468,  0.8435,  1.00,  1.00,  1.00,  1.00,  0.43826,  1.00004,  0.46875,  1.00
892, 209,  5.08348,  2.20256, -1.6619, -0.23659,  0.15615,  0.95898,  1.00,  1.00,  1.00,  1.00,  0.40701,  1.00004,  0.4375,  1.00
893, 208,  4.98806,  1.15608, -1.63071, -0.2301,  0.35067,  0.90779,  1.00,  1.00,  1.00,  1.00,  0.40701,  0.66693,  0.4375,  0.52184
894, 202,  5.39904,  1.15608,  1.22070E-06, -0.61511,  0.78844,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  0.66693,  0.50,  0.52184
895, 205,  5.2953,  1.15608, -0.83133, -0.39388,  0.54454,  0.7405,  1.00,  1.00,  1.00,  1.00,  0.43826,  0.66693,  0.46875,  0.52184
896, 210,  5.14929,  0.77435, -0.80841, -0.24602,  0.82689,  0.5057,  1.00,  1.00,  1.00,  1.00,  0.43826,  0.53679,  0.46875,  0.34742
897, 210,  5.14929,  0.77435, -0.80841, -0.24602,  0.82689,  0.5057,  1.00,  1.00,  1.00,  1.00,  0.43826,  0.53679,  0.46875,  0.34742
898, 207,  5.25017,  0.77435,  1.22070E-06, -0.30343,  0.95285,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  0.53679,  0.50,  0.34742
899, 202,  5.39904,  1.15608,  1.22070E-06, -0.61511,  0.78844,  0.00,  1.00,  1.00,  1.00,  1.00,  0.46951,  0.66693,  0.50,  0.52184
900, 211,  4.48913,  1.15608, -2.36742, -0.13964,  0.25221,  0.95754,  1.00,  1.00,  1.00,  1.00,  0.37576,  0.66693,  0.40625,  0.52184
901, 208,  4.98806,  1.15608, -1.63071, -0.2301,  0.35067,  0.90779,  1.00,  1.00,  1.00,  1.00,  0.40701,  0.66693,  0.4375,  0.52184
902, 209,  5.08348,  2.20256, -1.6619, -0.23659,  0.15615,  0.95898,  1.00,  1.00,  1.00,  1.00,  0.40701,  1.00004,  0.4375,  1.00
903, 209,  5.08348,  2.20256, -1.6619, -0.23659,  0.15615,  0.95898,  1.00,  1.00,  1.00,  1.00,  0.40701,  1.00004,  0.4375,  1.00
904, 212,  4.57501,  2.20256, -2.41271, -0.14581,  0.10721,  0.98349,  1.00,  1.00,  1.00,  1.00,  0.37576,  1.00004,  0.40625,  1.00
905, 211,  4.48913,  1.15608, -2.36742, -0.13964,  0.25221,  0.95754,  1.00,  1.00,  1.00,  1.00,  0.37576,  0.66693,  0.40625,  0.52184
906, 212,  4.57501,  2.20256, -2.41271, -0.14581,  0.10721,  0.98349,  1.00,  1.00,  1.00,  1.00,  0.37576,  1.00004,  0.40625,  1.00
907, 213,  3.89072,  2.20256, -3.07079, -0.09861,  0.08355,  0.99161,  1.00,  1.00,  1.00,  1.00,  0.34451,  1.00004,  0.375,  1.00
908, 211,  4.48913,  1.15608, -2.36742, -0.13964,  0.25221,  0.95754,  1.00,  1.00,  1.00,  1.00,  0.37576,  0.66693,  0.40625,  0.52184
909, 205,  5.2953,  1.15608, -0.83133, -0.39388,  0.54454,  0.7405,  1.00,  1.00,  1.00,  1.00,  0.43826,  0.66693,  0.46875,  0.52184
910, 208,  4.98806,  1.15608, -1.63071, -0.2301,  0.35067,  0.90779,  1.00,  1.00,  1.00,  1.00,  0.40701,  0.66693,  0.4375,  0.52184
911, 214,  4.85052,  0.77435, -1.58574, -0.17894,  0.64788,  0.74043,  1.00,  1.00,  1.00,  1.00,  0.40701,  0.53679,  0.4375,  0.34742
912, 214,  4.85052,  0.77435, -1.58574, -0.17894,  0.64788,  0.74043,  1.00,  1.00,  1.00,  1.00,  0.40701,  0.53679,  0.4375,  0.34742
913, 210,  5.14929,  0.77435, -0.80841, -0.24602,  0.82689,  0.5057,  1.00,  1.00,  1.00,  1.00,  0.43826,  0.53679,  0.46875,  0.34742
914, 205,  5.2953,  1.15608, -0.83133, -0.39388,  0.54454,  0.7405,  1.00,  1.00,  1.00,  1.00,  0.43826,  0.66693,  0.46875,  0.52184
915, 213,  3.89072,  2.20256, -3.07079, -0.09861,  0.08355,  0.99161,  1.00,  1.00,  1.00,  1.00,  0.34451,  1.00004,  0.375,  1.00
916, 215,  3.81769,  1.15608, -3.01314, -0.0991,  0.20163,  0.97444,  1.00,  1.00,  1.00,  1.00,  0.34451,  0.66693,  0.375,  0.52184
917, 211,  4.48913,  1.15608, -2.36742, -0.13964,  0.25221,  0.95754,  1.00,  1.00,  1.00,  1.00,  0.37576,  0.66693,  0.40625,  0.52184
918, 213,  3.89072,  2.20256, -3.07079, -0.09861,  0.08355,  0.99161,  1.00,  1.00,  1.00,  1.00,  0.34451,  1.00004,  0.375,  1.00
919, 216,  3.05692,  2.20256, -3.61087, -0.06491,  0.07167,  0.99531,  1.00,  1.00,  1.00,  1.00,  0.31326,  1.00004,  0.34375,  1.00
920, 215,  3.81769,  1.15608, -3.01314, -0.0991,  0.20163,  0.97444,  1.00,  1.00,  1.00,  1.00,  0.34451,  0.66693,  0.375,  0.52184
921, 208,  4.98806,  1.15608, -1.63071, -0.2301,  0.35067,  0.90779,  1.00,  1.00,  1.00,  1.00,  0.40701,  0.66693,  0.4375,  0.52184
922, 211,  4.48913,  1.15608, -2.36742, -0.13964,  0.25221,  0.95754,  1.00,  1.00,  1.00,  1.00,  0.37576,  0.66693,  0.40625,  0.52184
923, 217,  4.36535,  0.77435, -2.30214, -0.12457,  0.51856,  0.84592,  1.00,  1.00,  1.00,  1.00,  0.37576,  0.53679,  0.40625,  0.34742
924, 217,  4.36535,  0.77435, -2.30214, -0.12457,  0.51856,  0.84592,  1.00,  1.00,  1.00,  1.00,  0.37576,  0.53679,  0.40625,  0.34742
