VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
7679, 1679, -0.06186,  0.07027, -0.05465,  0.08162,  0.79761, -0.59728,  1.00,  0.00,  0.00,  0.00,  0.91895,  0.15076,  0.91895,  0.15076
7680, 1679, -0.06186,  0.07027, -0.05465,  0.08162,  0.79761, -0.59728,  1.00,  0.00,  0.00,  0.00,  0.91895,  0.15076,  0.91895,  0.15076
7681, 1682, -0.06364,  0.069, -0.055, -0.94888, -0.31034,  0.0523,  1.00,  0.00,  0.00,  0.00,  0.93896,  0.16345,  0.93896,  0.16345
7682, 1680, -0.06348,  0.07051, -0.05238, -0.64141,  0.59886, -0.47902,  1.00,  0.00,  0.00,  0.00,  0.91846,  0.16797,  0.91846,  0.16797
7683, 1679, -0.06186,  0.07027, -0.05465,  0.08162,  0.79761, -0.59728,  1.00,  0.00,  0.00,  0.00,  0.91895,  0.15076,  0.91895,  0.15076
7684, 1683, -0.06382,  0.06858, -0.05663, -0.67836, -0.72201,  0.13451,  1.00,  0.00,  0.00,  0.00,  0.94873,  0.16089,  0.94873,  0.16089
7685, 1682, -0.06364,  0.069, -0.055, -0.94888, -0.31034,  0.0523,  1.00,  0.00,  0.00,  0.00,  0.93896,  0.16345,  0.93896,  0.16345
7686, 1681, -0.06,  0.06901, -0.05291,  0.71856,  0.57841, -0.38547,  1.00,  0.00,  0.00,  0.00,  0.9165,  0.13306,  0.9165,  0.13306
7687, 1684, -0.06072,  0.06783, -0.05552,  0.84504, -0.12712, -0.51903,  1.00,  0.00,  0.00,  0.00,  0.93311,  0.13879,  0.93311,  0.13879
7688, 1679, -0.06186,  0.07027, -0.05465,  0.08162,  0.79761, -0.59728,  1.00,  0.00,  0.00,  0.00,  0.91895,  0.15076,  0.91895,  0.15076
7689, 1679, -0.06186,  0.07027, -0.05465,  0.08162,  0.79761, -0.59728,  1.00,  0.00,  0.00,  0.00,  0.91895,  0.15076,  0.91895,  0.15076
7690, 1685, -0.06284,  0.06922, -0.05646,  0.17524,  0.84809, -0.49965,  1.00,  0.00,  0.00,  0.00,  0.93896,  0.15454,  0.93896,  0.15454
7691, 1683, -0.06382,  0.06858, -0.05663, -0.67836, -0.72201,  0.13451,  1.00,  0.00,  0.00,  0.00,  0.94873,  0.16089,  0.94873,  0.16089
7692, 1684, -0.06072,  0.06783, -0.05552,  0.84504, -0.12712, -0.51903,  1.00,  0.00,  0.00,  0.00,  0.93311,  0.13879,  0.93311,  0.13879
7693, 1685, -0.06284,  0.06922, -0.05646,  0.17524,  0.84809, -0.49965,  1.00,  0.00,  0.00,  0.00,  0.93896,  0.15454,  0.93896,  0.15454
7694, 1679, -0.06186,  0.07027, -0.05465,  0.08162,  0.79761, -0.59728,  1.00,  0.00,  0.00,  0.00,  0.91895,  0.15076,  0.91895,  0.15076
7695, 1684, -0.06072,  0.06783, -0.05552,  0.84504, -0.12712, -0.51903,  1.00,  0.00,  0.00,  0.00,  0.93311,  0.13879,  0.93311,  0.13879
7696, 1686, -0.06204,  0.068, -0.05695,  0.39106, -0.77797, -0.49146,  1.00,  0.00,  0.00,  0.00,  0.9458,  0.14856,  0.9458,  0.14856
7697, 1685, -0.06284,  0.06922, -0.05646,  0.17524,  0.84809, -0.49965,  1.00,  0.00,  0.00,  0.00,  0.93896,  0.15454,  0.93896,  0.15454
7698, 1687, -0.05532,  0.06799, -0.0513,  0.04407,  0.97888, -0.19912,  1.00,  0.00,  0.00,  0.00,  0.94629,  0.07581,  0.94629,  0.07581
7699, 1688, -0.05353,  0.06831, -0.04944,  0.04402,  0.9793, -0.19719,  1.00,  0.00,  0.00,  0.00,  0.97021,  0.07642,  0.97021,  0.07642
7700, 1689, -0.0532,  0.06804, -0.05067,  0.03853,  0.98061, -0.1918,  1.00,  0.00,  0.00,  0.00,  0.96631,  0.08466,  0.96631,  0.08466
7701, 1687, -0.05532,  0.06799, -0.0513,  0.04407,  0.97888, -0.19912,  1.00,  0.00,  0.00,  0.00,  0.94629,  0.07581,  0.94629,  0.07581
7702, 1689, -0.0532,  0.06804, -0.05067,  0.03853,  0.98061, -0.1918,  1.00,  0.00,  0.00,  0.00,  0.96631,  0.08466,  0.96631,  0.08466
7703, 1690, -0.05415,  0.06786, -0.05177,  0.03695,  0.98065, -0.19191,  1.00,  0.00,  0.00,  0.00,  0.95313,  0.08466,  0.95313,  0.08466
7704, 1689, -0.0532,  0.06804, -0.05067,  0.03853,  0.98061, -0.1918,  1.00,  0.00,  0.00,  0.00,  0.96631,  0.08466,  0.96631,  0.08466
7705, 1691, -0.05221,  0.06771, -0.05239,  0.02214,  0.98438, -0.17429,  1.00,  0.00,  0.00,  0.00,  0.96094,  0.09497,  0.96094,  0.09497
7706, 1690, -0.05415,  0.06786, -0.05177,  0.03695,  0.98065, -0.19191,  1.00,  0.00,  0.00,  0.00,  0.95313,  0.08466,  0.95313,  0.08466
7707, 1692, -0.06204,  0.068, -0.05695,  0.39106, -0.77797, -0.49146,  1.00,  0.00,  0.00,  0.00,  0.9668,  0.13684,  0.9668,  0.13684
7708, 1693, -0.06364,  0.069, -0.055, -0.94888, -0.31034,  0.0523,  1.00,  0.00,  0.00,  0.00,  0.9668,  0.12128,  0.9668,  0.12128
7709, 1694, -0.06382,  0.06858, -0.05663, -0.67836, -0.72201,  0.13451,  1.00,  0.00,  0.00,  0.00,  0.97412,  0.12854,  0.97412,  0.12854
7710, 1692, -0.06204,  0.068, -0.05695,  0.39106, -0.77797, -0.49146,  1.00,  0.00,  0.00,  0.00,  0.9668,  0.13684,  0.9668,  0.13684
7711, 1695, -0.06072,  0.06783, -0.05552,  0.84504, -0.12712, -0.51903,  1.00,  0.00,  0.00,  0.00,  0.95166,  0.13794,  0.95166,  0.13794
7712, 1693, -0.06364,  0.069, -0.055, -0.94888, -0.31034,  0.0523,  1.00,  0.00,  0.00,  0.00,  0.9668,  0.12128,  0.9668,  0.12128
7713, 1695, -0.06072,  0.06783, -0.05552,  0.84504, -0.12712, -0.51903,  1.00,  0.00,  0.00,  0.00,  0.95166,  0.13794,  0.95166,  0.13794
7714, 1696, -0.06348,  0.07051, -0.05238, -0.64141,  0.59886, -0.47902,  1.00,  0.00,  0.00,  0.00,  0.95215,  0.10541,  0.95215,  0.10541
7715, 1693, -0.06364,  0.069, -0.055, -0.94888, -0.31034,  0.0523,  1.00,  0.00,  0.00,  0.00,  0.9668,  0.12128,  0.9668,  0.12128
7716, 1697, -0.05106,  0.07709, -0.02422, -0.02703,  0.95238, -0.30357,  1.00,  0.00,  0.00,  0.00,  0.73975,  0.0827,  0.73975,  0.0827
7717, 1698, -0.051,  0.07589, -0.02776, -0.74667,  0.62862, -0.21697,  1.00,  0.00,  0.00,  0.00,  0.73389,  0.0827,  0.73389,  0.0827
7718, 1699, -0.05073,  0.07554, -0.02739, -0.54047, -0.79295,  0.28112,  1.00,  0.00,  0.00,  0.00,  0.73389,  0.08002,  0.73389,  0.08002
7719, 1700, -0.05062,  0.07422, -0.03096, -0.58903, -0.76275,  0.26675,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.08002,  0.72803,  0.08002
7720, 1699, -0.05073,  0.07554, -0.02739, -0.54047, -0.79295,  0.28112,  1.00,  0.00,  0.00,  0.00,  0.73389,  0.08002,  0.73389,  0.08002
7721, 1698, -0.051,  0.07589, -0.02776, -0.74667,  0.62862, -0.21697,  1.00,  0.00,  0.00,  0.00,  0.73389,  0.0827,  0.73389,  0.0827
7722, 1700, -0.05062,  0.07422, -0.03096, -0.58903, -0.76275,  0.26675,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.08002,  0.72803,  0.08002
7723, 1698, -0.051,  0.07589, -0.02776, -0.74667,  0.62862, -0.21697,  1.00,  0.00,  0.00,  0.00,  0.73389,  0.0827,  0.73389,  0.0827
7724, 1701, -0.05082,  0.07467, -0.03131, -0.70371,  0.66624, -0.24654,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.0827,  0.72803,  0.0827
7725, 1702, -0.05063,  0.07313, -0.03558, -0.7078,  0.66218, -0.24593,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.0827,  0.72217,  0.0827
7726, 1700, -0.05062,  0.07422, -0.03096, -0.58903, -0.76275,  0.26675,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.08002,  0.72803,  0.08002
7727, 1701, -0.05082,  0.07467, -0.03131, -0.70371,  0.66624, -0.24654,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.0827,  0.72803,  0.0827
7728, 1702, -0.05063,  0.07313, -0.03558, -0.7078,  0.66218, -0.24593,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.0827,  0.72217,  0.0827
7729, 1703, -0.05042,  0.0725, -0.03545, -0.6133, -0.73748,  0.28256,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.08002,  0.72217,  0.08002
7730, 1700, -0.05062,  0.07422, -0.03096, -0.58903, -0.76275,  0.26675,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.08002,  0.72803,  0.08002
7731, 1704, -0.05071,  0.07196, -0.03886, -0.78522,  0.58868, -0.19193,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.0827,  0.71631,  0.0827
7732, 1703, -0.05042,  0.0725, -0.03545, -0.6133, -0.73748,  0.28256,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.08002,  0.72217,  0.08002
7733, 1702, -0.05063,  0.07313, -0.03558, -0.7078,  0.66218, -0.24593,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.0827,  0.72217,  0.0827
7734, 1704, -0.05071,  0.07196, -0.03886, -0.78522,  0.58868, -0.19193,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.0827,  0.71631,  0.0827
7735, 1705, -0.05051,  0.07123, -0.03891, -0.65135, -0.69452,  0.30525,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.08002,  0.71631,  0.08002
7736, 1703, -0.05042,  0.0725, -0.03545, -0.6133, -0.73748,  0.28256,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.08002,  0.72217,  0.08002
7737, 1706, -0.05092,  0.07105, -0.04136, -0.91041,  0.40906, -0.06131,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.0827,  0.71094,  0.0827
7738, 1705, -0.05051,  0.07123, -0.03891, -0.65135, -0.69452,  0.30525,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.08002,  0.71631,  0.08002
7739, 1704, -0.05071,  0.07196, -0.03886, -0.78522,  0.58868, -0.19193,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.0827,  0.71631,  0.0827
7740, 1706, -0.05092,  0.07105, -0.04136, -0.91041,  0.40906, -0.06131,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.0827,  0.71094,  0.0827
7741, 1707, -0.05054,  0.07007, -0.04179, -0.66506, -0.68009,  0.3082,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.08002,  0.71094,  0.08002
7742, 1705, -0.05051,  0.07123, -0.03891, -0.65135, -0.69452,  0.30525,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.08002,  0.71631,  0.08002
7743, 1708, -0.05145,  0.07031, -0.0437, -0.97878,  0.1647,  0.12162,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.0827,  0.70508,  0.0827
7744, 1707, -0.05054,  0.07007, -0.04179, -0.66506, -0.68009,  0.3082,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.08002,  0.71094,  0.08002
7745, 1706, -0.05092,  0.07105, -0.04136, -0.91041,  0.40906, -0.06131,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.0827,  0.71094,  0.0827
7746, 1708, -0.05145,  0.07031, -0.0437, -0.97878,  0.1647,  0.12162,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.0827,  0.70508,  0.0827
7747, 1709, -0.051,  0.06944, -0.04406, -0.62155, -0.69215,  0.36664,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.08002,  0.70508,  0.08002
7748, 1707, -0.05054,  0.07007, -0.04179, -0.66506, -0.68009,  0.3082,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.08002,  0.71094,  0.08002
7749, 1708, -0.05145,  0.07031, -0.0437, -0.97878,  0.1647,  0.12162,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.0827,  0.70508,  0.0827
7750, 1710, -0.05137,  0.06923, -0.04491, -0.50252, -0.65421,  0.56508,  1.00,  0.00,  0.00,  0.00,  0.69922,  0.08002,  0.69922,  0.08002
7751, 1709, -0.051,  0.06944, -0.04406, -0.62155, -0.69215,  0.36664,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.08002,  0.70508,  0.08002
7752, 1708, -0.05145,  0.07031, -0.0437, -0.97878,  0.1647,  0.12162,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.0827,  0.70508,  0.0827
7753, 1711, -0.05163,  0.07009, -0.04442, -0.71881, -0.43767,  0.54,  1.00,  0.00,  0.00,  0.00,  0.69629,  0.08337,  0.69629,  0.08337
7754, 1710, -0.05137,  0.06923, -0.04491, -0.50252, -0.65421,  0.56508,  1.00,  0.00,  0.00,  0.00,  0.69922,  0.08002,  0.69922,  0.08002
7755, 1712, -0.05373,  0.06892, -0.04746, -0.45368, -0.64207,  0.6179,  1.00,  0.00,  0.00,  0.00,  0.69336,  0.08002,  0.69336,  0.08002
7756, 1710, -0.05137,  0.06923, -0.04491, -0.50252, -0.65421,  0.56508,  1.00,  0.00,  0.00,  0.00,  0.69922,  0.08002,  0.69922,  0.08002
7757, 1711, -0.05163,  0.07009, -0.04442, -0.71881, -0.43767,  0.54,  1.00,  0.00,  0.00,  0.00,  0.69629,  0.08337,  0.69629,  0.08337
7758, 1712, -0.05373,  0.06892, -0.04746, -0.45368, -0.64207,  0.6179,  1.00,  0.00,  0.00,  0.00,  0.69336,  0.08002,  0.69336,  0.08002
7759, 1711, -0.05163,  0.07009, -0.04442, -0.71881, -0.43767,  0.54,  1.00,  0.00,  0.00,  0.00,  0.69629,  0.08337,  0.69629,  0.08337
7760, 1713, -0.05352,  0.06963, -0.04699, -0.70809, -0.24745,  0.66126,  1.00,  0.00,  0.00,  0.00,  0.69238,  0.08191,  0.69238,  0.08191
7761, 1714, -0.05504,  0.06958, -0.04801, -0.53122,  0.31583,  0.78611,  1.00,  0.00,  0.00,  0.00,  0.68701,  0.07965,  0.68701,  0.07965
7762, 1712, -0.05373,  0.06892, -0.04746, -0.45368, -0.64207,  0.6179,  1.00,  0.00,  0.00,  0.00,  0.69336,  0.08002,  0.69336,  0.08002
7763, 1713, -0.05352,  0.06963, -0.04699, -0.70809, -0.24745,  0.66126,  1.00,  0.00,  0.00,  0.00,  0.69238,  0.08191,  0.69238,  0.08191
7764, 1714, -0.05504,  0.06958, -0.04801, -0.53122,  0.31583,  0.78611,  1.00,  0.00,  0.00,  0.00,  0.68701,  0.07965,  0.68701,  0.07965
7765, 1715, -0.05536,  0.06898, -0.04869, -0.41374, -0.5931,  0.69062,  1.00,  0.00,  0.00,  0.00,  0.68457,  0.08002,  0.68457,  0.08002
7766, 1712, -0.05373,  0.06892, -0.04746, -0.45368, -0.64207,  0.6179,  1.00,  0.00,  0.00,  0.00,  0.69336,  0.08002,  0.69336,  0.08002
7767, 1716, -0.05682,  0.06972, -0.04903, -0.2863,  0.70552,  0.64807,  1.00,  0.00,  0.00,  0.00,  0.6875,  0.0769,  0.6875,  0.0769
7768, 1715, -0.05536,  0.06898, -0.04869, -0.41374, -0.5931,  0.69062,  1.00,  0.00,  0.00,  0.00,  0.68457,  0.08002,  0.68457,  0.08002
7769, 1714, -0.05504,  0.06958, -0.04801, -0.53122,  0.31583,  0.78611,  1.00,  0.00,  0.00,  0.00,  0.68701,  0.07965,  0.68701,  0.07965
7770, 1716, -0.05682,  0.06972, -0.04903, -0.2863,  0.70552,  0.64807,  1.00,  0.00,  0.00,  0.00,  0.6875,  0.0769,  0.6875,  0.0769
7771, 1717, -0.05701,  0.0691, -0.04982, -0.41134, -0.5604,  0.71868,  1.00,  0.00,  0.00,  0.00,  0.68604,  0.08002,  0.68604,  0.08002
7772, 1715, -0.05536,  0.06898, -0.04869, -0.41374, -0.5931,  0.69062,  1.00,  0.00,  0.00,  0.00,  0.68457,  0.08002,  0.68457,  0.08002
7773, 1718, -0.05845,  0.07, -0.05001,  0.00877,  0.94484,  0.3265,  1.00,  0.00,  0.00,  0.00,  0.69336,  0.07666,  0.69336,  0.07666
7774, 1717, -0.05701,  0.0691, -0.04982, -0.41134, -0.5604,  0.71868,  1.00,  0.00,  0.00,  0.00,  0.68604,  0.08002,  0.68604,  0.08002
7775, 1716, -0.05682,  0.06972, -0.04903, -0.2863,  0.70552,  0.64807,  1.00,  0.00,  0.00,  0.00,  0.6875,  0.0769,  0.6875,  0.0769
7776, 1718, -0.05845,  0.07, -0.05001,  0.00877,  0.94484,  0.3265,  1.00,  0.00,  0.00,  0.00,  0.69336,  0.07666,  0.69336,  0.07666
7777, 1719, -0.05869,  0.06943, -0.0506, -0.37299, -0.56536,  0.73546,  1.00,  0.00,  0.00,  0.00,  0.69336,  0.08002,  0.69336,  0.08002
7778, 1717, -0.05701,  0.0691, -0.04982, -0.41134, -0.5604,  0.71868,  1.00,  0.00,  0.00,  0.00,  0.68604,  0.08002,  0.68604,  0.08002
7779, 1720, -0.05953,  0.07021, -0.05041,  0.99042,  0.1136,  0.07436,  1.00,  0.00,  0.00,  0.00,  0.69873,  0.07666,  0.69873,  0.07666
7780, 1719, -0.05869,  0.06943, -0.0506, -0.37299, -0.56536,  0.73546,  1.00,  0.00,  0.00,  0.00,  0.69336,  0.08002,  0.69336,  0.08002
7781, 1718, -0.05845,  0.07, -0.05001,  0.00877,  0.94484,  0.3265,  1.00,  0.00,  0.00,  0.00,  0.69336,  0.07666,  0.69336,  0.07666
7782, 1720, -0.05953,  0.07021, -0.05041,  0.99042,  0.1136,  0.07436,  1.00,  0.00,  0.00,  0.00,  0.69873,  0.07666,  0.69873,  0.07666
7783, 1721, -0.06004,  0.06961, -0.05127, -0.10947, -0.75031,  0.65167,  1.00,  0.00,  0.00,  0.00,  0.69922,  0.08002,  0.69922,  0.08002
7784, 1719, -0.05869,  0.06943, -0.0506, -0.37299, -0.56536,  0.73546,  1.00,  0.00,  0.00,  0.00,  0.69336,  0.08002,  0.69336,  0.08002
7785, 1722, -0.05989,  0.07179, -0.04811,  0.07863, -0.85807,  0.50715,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.08002,  0.70508,  0.08002
7786, 1721, -0.06004,  0.06961, -0.05127, -0.10947, -0.75031,  0.65167,  1.00,  0.00,  0.00,  0.00,  0.69922,  0.08002,  0.69922,  0.08002
7787, 1720, -0.05953,  0.07021, -0.05041,  0.99042,  0.1136,  0.07436,  1.00,  0.00,  0.00,  0.00,  0.69873,  0.07666,  0.69873,  0.07666
7788, 1722, -0.05989,  0.07179, -0.04811,  0.07863, -0.85807,  0.50715,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.08002,  0.70508,  0.08002
7789, 1720, -0.05953,  0.07021, -0.05041,  0.99042,  0.1136,  0.07436,  1.00,  0.00,  0.00,  0.00,  0.69873,  0.07666,  0.69873,  0.07666
7790, 1723, -0.05928,  0.07201, -0.04826,  0.97578,  0.19075, -0.10499,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.0769,  0.70508,  0.0769
7791, 1724, -0.05975,  0.07368, -0.04485,  0.13205, -0.89655,  0.42264,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.08002,  0.71094,  0.08002
7792, 1722, -0.05989,  0.07179, -0.04811,  0.07863, -0.85807,  0.50715,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.08002,  0.70508,  0.08002
7793, 1723, -0.05928,  0.07201, -0.04826,  0.97578,  0.19075, -0.10499,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.0769,  0.70508,  0.0769
7794, 1724, -0.05975,  0.07368, -0.04485,  0.13205, -0.89655,  0.42264,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.08002,  0.71094,  0.08002
7795, 1723, -0.05928,  0.07201, -0.04826,  0.97578,  0.19075, -0.10499,  1.00,  0.00,  0.00,  0.00,  0.70508,  0.0769,  0.70508,  0.0769
7796, 1725, -0.05914,  0.07404, -0.04471,  0.99743,  0.0224, -0.06658,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.0769,  0.71094,  0.0769
7797, 1726, -0.05966,  0.07526, -0.04091,  0.14195, -0.91733,  0.37188,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.08002,  0.71631,  0.08002
7798, 1724, -0.05975,  0.07368, -0.04485,  0.13205, -0.89655,  0.42264,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.08002,  0.71094,  0.08002
7799, 1725, -0.05914,  0.07404, -0.04471,  0.99743,  0.0224, -0.06658,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.0769,  0.71094,  0.0769
7800, 1726, -0.05966,  0.07526, -0.04091,  0.14195, -0.91733,  0.37188,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.08002,  0.71631,  0.08002
7801, 1725, -0.05914,  0.07404, -0.04471,  0.99743,  0.0224, -0.06658,  1.00,  0.00,  0.00,  0.00,  0.71094,  0.0769,  0.71094,  0.0769
7802, 1727, -0.05905,  0.0757, -0.04088,  0.99767, -0.06184, -0.02734,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.0769,  0.71631,  0.0769
7803, 1728, -0.05949,  0.07686, -0.03672,  0.13348, -0.9337,  0.33216,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.08002,  0.72217,  0.08002
7804, 1726, -0.05966,  0.07526, -0.04091,  0.14195, -0.91733,  0.37188,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.08002,  0.71631,  0.08002
7805, 1727, -0.05905,  0.0757, -0.04088,  0.99767, -0.06184, -0.02734,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.0769,  0.71631,  0.0769
7806, 1728, -0.05949,  0.07686, -0.03672,  0.13348, -0.9337,  0.33216,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.08002,  0.72217,  0.08002
7807, 1727, -0.05905,  0.0757, -0.04088,  0.99767, -0.06184, -0.02734,  1.00,  0.00,  0.00,  0.00,  0.71631,  0.0769,  0.71631,  0.0769
7808, 1729, -0.05888,  0.07723, -0.03678,  0.98938, -0.14256, -0.02659,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.0769,  0.72217,  0.0769
7809, 1730, -0.05858,  0.07878, -0.03187,  0.97413, -0.22311, -0.03286,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.0769,  0.72803,  0.0769
7810, 1728, -0.05949,  0.07686, -0.03672,  0.13348, -0.9337,  0.33216,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.08002,  0.72217,  0.08002
7811, 1729, -0.05888,  0.07723, -0.03678,  0.98938, -0.14256, -0.02659,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.0769,  0.72217,  0.0769
7812, 1730, -0.05858,  0.07878, -0.03187,  0.97413, -0.22311, -0.03286,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.0769,  0.72803,  0.0769
7813, 1731, -0.05917,  0.07851, -0.03163,  0.09346, -0.96913,  0.22768,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.08002,  0.72803,  0.08002
7814, 1728, -0.05949,  0.07686, -0.03672,  0.13348, -0.9337,  0.33216,  1.00,  0.00,  0.00,  0.00,  0.72217,  0.08002,  0.72217,  0.08002
7815, 1732, -0.05806,  0.07901, -0.02783,  0.902, -0.3943, -0.17474,  1.00,  0.00,  0.00,  0.00,  0.73389,  0.0769,  0.73389,  0.0769
7816, 1731, -0.05917,  0.07851, -0.03163,  0.09346, -0.96913,  0.22768,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.08002,  0.72803,  0.08002
7817, 1730, -0.05858,  0.07878, -0.03187,  0.97413, -0.22311, -0.03286,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.0769,  0.72803,  0.0769
7818, 1732, -0.05806,  0.07901, -0.02783,  0.902, -0.3943, -0.17474,  1.00,  0.00,  0.00,  0.00,  0.73389,  0.0769,  0.73389,  0.0769
7819, 1733, -0.05859,  0.07874, -0.02746,  0.00217, -0.99135,  0.12961,  1.00,  0.00,  0.00,  0.00,  0.73389,  0.08002,  0.73389,  0.08002
7820, 1731, -0.05917,  0.07851, -0.03163,  0.09346, -0.96913,  0.22768,  1.00,  0.00,  0.00,  0.00,  0.72803,  0.08002,  0.72803,  0.08002
7821, 1734, -0.05713,  0.0791, -0.02501,  0.80925, -0.47483, -0.34516,  1.00,  0.00,  0.00,  0.00,  0.73975,  0.0769,  0.73975,  0.0769
7822, 1733, -0.05859,  0.07874, -0.02746,  0.00217, -0.99135,  0.12961,  1.00,  0.00,  0.00,  0.00,  0.73389,  0.08002,  0.73389,  0.08002
7823, 1732, -0.05806,  0.07901, -0.02783,  0.902, -0.3943, -0.17474,  1.00,  0.00,  0.00,  0.00,  0.73389,  0.0769,  0.73389,  0.0769
7824, 1734, -0.05713,  0.0791, -0.02501,  0.80925, -0.47483, -0.34516,  1.00,  0.00,  0.00,  0.00,  0.73975,  0.0769,  0.73975,  0.0769
7825, 1735, -0.05756,  0.07884, -0.02449, -0.07368, -0.99025,  0.11562,  1.00,  0.00,  0.00,  0.00,  0.73975,  0.08002,  0.73975,  0.08002
7826, 1733, -0.05859,  0.07874, -0.02746,  0.00217, -0.99135,  0.12961,  1.00,  0.00,  0.00,  0.00,  0.73389,  0.08002,  0.73389,  0.08002
7827, 1736, -0.05625,  0.07909, -0.0232,  0.72978, -0.48669, -0.47964,  1.00,  0.00,  0.00,  0.00,  0.74561,  0.0769,  0.74561,  0.0769
7828, 1735, -0.05756,  0.07884, -0.02449, -0.07368, -0.99025,  0.11562,  1.00,  0.00,  0.00,  0.00,  0.73975,  0.08002,  0.73975,  0.08002
7829, 1734, -0.05713,  0.0791, -0.02501,  0.80925, -0.47483, -0.34516,  1.00,  0.00,  0.00,  0.00,  0.73975,  0.0769,  0.73975,  0.0769
7830, 1736, -0.05625,  0.07909, -0.0232,  0.72978, -0.48669, -0.47964,  1.00,  0.00,  0.00,  0.00,  0.74561,  0.0769,  0.74561,  0.0769
7831, 1737, -0.0564,  0.07883, -0.02261, -0.09782, -0.9883,  0.1139,  1.00,  0.00,  0.00,  0.00,  0.74561,  0.08002,  0.74561,  0.08002
7832, 1735, -0.05756,  0.07884, -0.02449, -0.07368, -0.99025,  0.11562,  1.00,  0.00,  0.00,  0.00,  0.73975,  0.08002,  0.73975,  0.08002
7833, 1738, -0.05515,  0.07928, -0.02137,  0.68746, -0.38855, -0.61326,  1.00,  0.00,  0.00,  0.00,  0.75146,  0.0769,  0.75146,  0.0769
7834, 1737, -0.0564,  0.07883, -0.02261, -0.09782, -0.9883,  0.1139,  1.00,  0.00,  0.00,  0.00,  0.74561,  0.08002,  0.74561,  0.08002
7835, 1736, -0.05625,  0.07909, -0.0232,  0.72978, -0.48669, -0.47964,  1.00,  0.00,  0.00,  0.00,  0.74561,  0.0769,  0.74561,  0.0769
7836, 1738, -0.05515,  0.07928, -0.02137,  0.68746, -0.38855, -0.61326,  1.00,  0.00,  0.00,  0.00,  0.75146,  0.0769,  0.75146,  0.0769
7837, 1739, -0.05546,  0.07892, -0.0214, -0.0639, -0.9886,  0.13401,  1.00,  0.00,  0.00,  0.00,  0.75146,  0.08002,  0.75146,  0.08002
